TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , mizsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , g/s       , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , DK      , PED     , °KW       ,           , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueForTimingIntervention"
  232.152, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 7.82166   , 17.7857   , 12.5885   , 6.36112   , 9.00001   , 1600      , 820       , 837.656   , 275.391   , 237.734   , 837.734   , 857.109   , 0.664064  , 1.09375   , 0.703127  , 1.13282   , 18.9844   , 78.9141   , 80.1797   , 15.8203   , 410       , 12.75     , 12.75     , 1.70667   , 83.25     , 36.8672   , 0.283142  , 0.784314  , 13.489    , 27.75     , 10.1242   , 40.5716   , 10.1227   
  232.202, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 7.54395   , 17.659    , 11.911    , 6.36112   , 8.6389    , 1600      , 820       , 837.656   , 274.375   , 233.828   , 837.734   , 857.109   , 0.664064  , 1.09375   , 0.703127  , 1.13282   , 18.8906   , 79.0313   , 80.2969   , 15.4922   , 410       , 12.75     , 12.75     , 1.69067   , 83.25     , 36.8594   , 0.282471  , 0.784314  , 13.1288   , 28.5      , 10.0861   , 40.593    , 10.0861   
  232.252, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 6.38428   , 17.4133   , 8.75245   , 6.16667   , 8.27778   , 1560      , 820       , 837.656   , 272.031   , 216.016   , 837.734   , 857.109   , 0.703127  , 1.09375   , 0.742189  , 1.09375   , 18.7031   , 78.6797   , 79.9453   , 13.9922   , 410       , 12.75     , 12.75     , 1.672     , 83.25     , 36.7031   , 0.260193  , 0.784314  , 10.7912   , 27.75     , 9.91517   , 40.5762   , 11.0046   
  232.302, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 6.37207   , 17.0288   , 8.70057   , 5.83334   , 8.22223   , 1560      , 820       , 837.656   , 269.766   , 214.844   , 837.734   , 857.109   , 0.703127  , 1.09375   , 0.742189  , 1.09375   , 18.5156   , 78.7734   , 80.0391   , 13.8984   , 410       , 12.75     , 12.75     , 1.648     , 83.25     , 36.6484   , 0.257508  , 0.392157  , 10.7912   , 28.5      , 9.84345   , 40.4099   , 9.84193   
  232.352, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 6.35987   , 16.6947   , 8.71277   , 5.30556   , 7.97223   , 1560      , 820       , 837.656   , 265.469   , 214.297   , 837.734   , 857.109   , 0.742189  , 1.05469   , 0.742189  , 1.01563   , 18.1641   , 78.75     , 80.0156   , 13.8516   , 410       , 12.75     , 12.75     , 1.63467   , 83.25     , 36.75     , 0.255432  , 0         , 10.7912   , 28.5      , 9.77631   , 40.4496   , 9.77479   
  232.402, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 6.24085   , 16.3727   , 8.3252    , 5.36112   , 7.8889    , 1560      , 820       , 837.656   , 262.266   , 212.891   , 837.734   , 857.109   , 0.742189  , 1.05469   , 0.742189  , 1.01563   , 17.8828   , 78.6328   , 79.8984   , 13.7344   , 410       , 12.75     , 12.75     , 1.616     , 83.25     , 36.6719   , 0.25409   , 0         , 10.4311   , 28.5      , 9.62678   , 40.4267   , 9.62525   
  232.452, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 6.20423   , 16.0736   , 8.25501   , 5.30556   , 7.63889   , 1560      , 820       , 837.656   , 258.75    , 212.578   , 837.734   , 857.109   , 0.742189  , 1.01563   , 0.781252  , 0.976565  , 17.5781   , 78.7734   , 80.0391   , 13.7109   , 410       , 12.75     , 12.75     , 1.59734   , 83.25     , 36.5156   , 0.253357  , 0         , 10.4311   , 28.5      , 9.45283   , 40.4099   , 9.4513    
  232.502, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 6.21644   , 15.8142   , 8.26417   , 5.19445   , 7.52778   , 1560      , 820       , 837.656   , 253.359   , 212.891   , 837.734   , 857.109   , 0.742189  , 1.01563   , 0.781252  , 0.976565  , 17.1328   , 78.75     , 80.0156   , 13.7344   , 410       , 12.75     , 12.75     , 1.584     , 83.25     , 36.5391   , 0.25409   , 0         , 10.4311   , 28.5      , 9.14307   , 40.4496   , 9.14307   
  232.552, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 6.19507   , 15.5869   , 8.23365   , 5.19445   , 7.55556   , 1560      , 820       , 837.656   , 251.25    , 212.031   , 837.734   , 857.109   , 0.742189  , 0.937502  , 0.742189  , 1.01563   , 16.9688   , 78.8203   , 80.0859   , 13.6641   , 410       , 12.75     , 12.75     , 1.57867   , 83.25     , 36.5938   , 0.253479  , 0         , 10.4311   , 29.25     , 9.04389   , 40.4633   , 9.04236   
  232.602, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 6.18897   , 15.4282   , 8.20618   , 5.19445   , 7.33334   , 1560      , 820       , 837.656   , 248.359   , 211.797   , 837.734   , 857.109   , 0.742189  , 0.937502  , 0.742189  , 1.01563   , 16.7109   , 78.8203   , 80.0859   , 13.6406   , 410       , 12.75     , 12.75     , 1.56267   , 83.25     , 36.5391   , 0.252808  , 0         , 10.4311   , 28.5      , 8.97523   , 40.4633   , 8.97523   
  232.652, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.87464   , 15.242    , 7.33948   , 5.19445   , 7.52778   , 1560      , 820       , 837.578   , 246.484   , 207.031   , 836.484   , 857.109   , 0.703127  , 0.976565  , 0.703127  , 1.01563   , 16.5469   , 78.8203   , 80.0859   , 13.2422   , 410       , 12.75     , 12.75     , 1.57334   , 83.25     , 36.4844   , 0.250794  , 0         , 9.71235   , 28.5      , 8.8028    , 40.5091   , 8.80128   
  232.702, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.71289   , 14.9902   , 6.89087   , 5.16667   , 7.55556   , 1560      , 820       , 837.578   , 247.109   , 204.531   , 836.484   , 857.109   , 0.703127  , 0.976565  , 0.703127  , 1.01563   , 16.6172   , 78.8438   , 80.1094   , 13.0313   , 410       , 12.75     , 12.75     , 1.57067   , 83.25     , 36.5391   , 0.244507  , 0         , 9.35224   , 28.5      , 8.83942   , 40.5121   , 8.8379    
  232.752, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.69153   , 14.769    , 6.86646   , 5         , 7.33334   , 1560      , 820       , 837.578   , 244.688   , 203.984   , 837.734   , 857.109   , 0.742189  , 0.937502  , 0.664064  , 1.05469   , 16.4063   , 78.7969   , 80.0625   , 12.9844   , 410       , 12.75     , 12.75     , 1.56267   , 83.25     , 36.6641   , 0.243775  , 0         , 9.35224   , 28.5      , 8.75855   , 40.5045   , 8.75855   
  232.802, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.68848   , 14.5462   , 6.84815   , 4.88889   , 7.22223   , 1560      , 820       , 837.578   , 242.344   , 204.063   , 837.734   , 857.109   , 0.742189  , 0.937502  , 0.664064  , 1.05469   , 16.1953   , 78.9609   , 80.2266   , 12.9844   , 410       , 12.75     , 12.75     , 1.552     , 83.25     , 36.6016   , 0.243591  , 0         , 9.35224   , 29.25     , 8.64106   , 40.5243   , 8.63953   
  232.852, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.72205   , 14.3829   , 6.89698   , 4.88889   , 7.08334   , 1560      , 820       , 837.578   , 240.234   , 204.844   , 837.734   , 857.109   , 0.742189  , 0.89844   , 0.703127  , 1.09375   , 16.0313   , 78.9375   , 80.2031   , 13.0547   , 410       , 12.75     , 12.75     , 1.544     , 84        , 36.5781   , 0.244263  , 0         , 9.35224   , 28.5      , 8.54035   , 40.5777   , 8.53882   
  232.902, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.75562   , 14.2426   , 6.94275   , 4.86111   , 7.05556   , 1560      , 820       , 837.578   , 238.75    , 205.703   , 837.734   , 856.016   , 0.742189  , 0.89844   , 0.703127  , 1.09375   , 15.8906   , 78.6797   , 79.9453   , 13.125    , 410       , 12.75     , 12.75     , 1.53867   , 84        , 36.6016   , 0.24585   , 0         , 9.35224   , 29.25     , 8.45948   , 40.5304   , 8.45948   
  232.952, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.75562   , 14.119    , 6.97022   , 4.86111   , 6.88889   , 1560      , 820       , 837.578   , 235.078   , 205.938   , 837.734   , 857.031   , 0.742189  , 0.859377  , 0.703127  , 1.09375   , 15.5859   , 78.6563   , 79.9219   , 13.1484   , 410       , 12.75     , 12.75     , 1.51734   , 84        , 36.5859   , 0.24585   , 0         , 9.35224   , 29.25     , 8.27942   , 40.3885   , 8.27942   
  233.002, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.73121   , 14.0122   , 6.92139   , 4.88889   , 6.63889   , 1560      , 820       , 837.578   , 232.5     , 205.156   , 837.734   , 857.031   , 0.742189  , 0.859377  , 0.703127  , 1.09375   , 15.375    , 78.6563   , 79.9219   , 13.0781   , 410       , 12.75     , 12.75     , 1.504     , 84        , 36.4531   , 0.245545  , 0         , 9.35224   , 28.5      , 8.20313   , 40.3855   , 8.20313   
  233.052, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.72205   , 13.9206   , 6.90918   , 4.88889   , 7.11112   , 1560      , 820       , 837.578   , 231.875   , 204.844   , 837.734   , 857.031   , 0.703127  , 0.820315  , 0.664064  , 1.05469   , 15.3281   , 78.6563   , 79.9219   , 13.0547   , 410       , 12.75     , 12.75     , 1.52      , 84        , 36.4766   , 0.244934  , 0         , 9.35224   , 28.5      , 8.1009    , 40.3885   , 8.09937   
  233.102, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.69153   , 13.8291   , 6.85425   , 4.88889   , 7.33334   , 1600      , 820       , 837.578   , 235.625   , 204.375   , 837.734   , 856.797   , 0.703127  , 0.820315  , 0.664064  , 1.05469   , 15.6094   , 78.8438   , 80.1094   , 12.9844   , 410       , 12.75     , 12.75     , 1.53867   , 84        , 36.6484   , 0.243958  , 0         , 9.35224   , 30        , 8.27332   , 40.4206   , 8.27332   
  233.152, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.65796   , 13.7085   , 6.80237   , 4.88889   , 6.52778   , 1600      , 820       , 837.578   , 230.859   , 203.359   , 837.734   , 857.031   , 0.703127  , 0.89844   , 0.664064  , 1.01563   , 15.1875   , 79.0313   , 80.2969   , 12.8906   , 410       , 12.75     , 12.75     , 1.49334   , 84        , 36.6563   , 0.243408  , 0         , 9.35224   , 29.25     , 8.16498   , 40.5457   , 8.16346   
  233.202, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.65491   , 13.6047   , 6.78101   , 4.86111   , 6.97223   , 1600      , 820       , 837.578   , 230.703   , 203.438   , 837.734   , 856.875   , 0.703127  , 0.89844   , 0.664064  , 1.01563   , 15.1641   , 79.1719   , 80.4375   , 12.8906   , 410       , 12.75     , 12.75     , 1.53067   , 84        , 36.6016   , 0.242493  , 0         , 9.35224   , 29.25     , 8.08106   , 40.6571   , 8.08106   
  233.252, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.73731   , 13.5376   , 6.89698   , 4.88889   , 7.47223   , 1560      , 820       , 837.578   , 233.906   , 205.391   , 837.734   , 857.031   , 0.703127  , 0.859377  , 0.703127  , 1.09375   , 15.4453   , 79.0547   , 80.3203   , 13.0547   , 410       , 12.75     , 12.75     , 1.56267   , 84        , 36.6484   , 0.244812  , 0         , 9.35224   , 28.5      , 8.14057   , 40.7379   , 8.13904   
  233.302, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.74036   , 13.5071   , 6.92139   , 4.88889   , 7.16667   , 1560      , 820       , 837.578   , 235.938   , 205.859   , 837.734   , 857.031   , 0.703127  , 0.859377  , 0.703127  , 1.09375   , 15.6094   , 78.8203   , 80.0859   , 13.1016   , 410       , 12.75     , 12.75     , 1.56267   , 84        , 36.6797   , 0.245728  , 0         , 9.35224   , 29.25     , 8.27485   , 40.6021   , 8.27332   
  233.352, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.73731   , 13.4827   , 6.9397    , 4.86111   , 7.19445   , 1560      , 820       , 837.578   , 236.797   , 205.781   , 837.734   , 856.875   , 0.742189  , 0.89844   , 0.742189  , 1.05469   , 15.7031   , 78.7031   , 79.9688   , 13.1016   , 410       , 12.75     , 12.75     , 1.56267   , 84        , 36.6641   , 0.2453    , 0         , 9.35224   , 28.5      , 8.32062   , 40.4877   , 8.3191    
  233.402, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.7251    , 13.4598   , 6.90613   , 4.86111   , 7.00001   , 1560      , 820       , 837.578   , 235.938   , 205.234   , 837.734   , 854.688   , 0.742189  , 0.89844   , 0.742189  , 1.05469   , 15.6328   , 78.7969   , 80.0625   , 13.0547   , 410       , 12.75     , 12.75     , 1.56267   , 84        , 36.5313   , 0.2453    , 0         , 9.35224   , 28.5      , 8.27637   , 40.448    , 8.27637   
  233.452, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.73121   , 13.44     , 6.91529   , 4.86111   , 6.94445   , 1560      , 820       , 837.578   , 232.734   , 205.469   , 837.734   , 856.953   , 0.742189  , 0.89844   , 0.703127  , 1.09375   , 15.3516   , 78.8438   , 80.1094   , 13.0781   , 410       , 12.75     , 12.75     , 1.54134   , 84        , 36.5391   , 0.2453    , 0         , 9.35224   , 28.5      , 8.1543    , 40.5121   , 8.1543    
  233.502, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.73121   , 13.4247   , 6.91224   , 4.86111   , 6.86112   , 1560      , 820       , 837.578   , 231.172   , 205.469   , 837.734   , 856.016   , 0.742189  , 0.89844   , 0.703127  , 1.09375   , 15.2344   , 78.7969   , 80.0625   , 13.0781   , 410       , 12.75     , 12.75     , 1.536     , 84        , 36.5938   , 0.2453    , 0         , 9.35224   , 28.5      , 8.08259   , 40.4969   , 8.08106   
  233.552, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.73121   , 13.4094   , 6.91834   , 4.86111   , 7.27778   , 1560      , 820       , 837.578   , 232.578   , 205.469   , 837.734   , 856.719   , 0.781252  , 0.859377  , 0.703127  , 1.01563   , 15.3516   , 78.75     , 80.0156   , 13.0781   , 410       , 12.75     , 12.75     , 1.55734   , 84        , 36.5781   , 0.2453    , 0         , 9.35224   , 28.5      , 8.11768   , 40.4969   , 8.11768   
  233.602, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.73731   , 13.3942   , 6.92444   , 4.86111   , 7.25001   , 1560      , 820       , 837.578   , 236.016   , 205.469   , 837.734   , 857.031   , 0.781252  , 0.859377  , 0.703127  , 1.01563   , 15.6328   , 78.7969   , 80.0625   , 13.0781   , 410       , 12.75     , 12.75     , 1.56534   , 84        , 36.4375   , 0.245667  , 0         , 9.35224   , 28.5      , 8.27332   , 40.4557   , 8.27332   
  233.652, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.75257   , 13.385    , 6.95801   , 4.86111   , 7.22223   , 1560      , 820       , 837.578   , 236.797   , 206.094   , 837.734   , 856.875   , 0.742189  , 0.89844   , 0.742189  , 0.976565  , 15.7031   , 78.6563   , 79.9219   , 13.125    , 410       , 12.75     , 12.75     , 1.57067   , 84        , 36.4922   , 0.246338  , 0         , 9.35224   , 29.25     , 8.31605   , 40.4785   , 8.31605   
  233.702, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.89295   , 13.3774   , 7.37      , 4.86111   , 7.16667   , 1560      , 820       , 837.578   , 236.797   , 208.047   , 837.734   , 856.797   , 0.742189  , 0.89844   , 0.742189  , 0.976565  , 15.7031   , 78.7266   , 79.9922   , 13.2891   , 410       , 12.75     , 12.75     , 1.568     , 84        , 36.5234   , 0.248657  , 0         , 9.71235   , 29.25     , 8.3252    , 40.3885   , 8.3252    
  233.752, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.84412   , 13.3698   , 7.2876    , 4.86111   , 6.61112   , 1560      , 820       , 837.578   , 233.672   , 206.875   , 837.734   , 854.141   , 0.742189  , 0.89844   , 0.742189  , 1.01563   , 15.4453   , 78.8203   , 80.0859   , 13.1953   , 410       , 12.75     , 12.75     , 1.544     , 84        , 36.4922   , 0.247315  , 0         , 9.71235   , 29.25     , 8.23975   , 40.4633   , 8.23975   
  233.802, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.84717   , 13.3621   , 7.27845   , 4.88889   , 7.50001   , 1560      , 820       , 837.578   , 235       , 206.641   , 837.734   , 853.672   , 0.742189  , 0.89844   , 0.742189  , 1.01563   , 15.5391   , 78.9375   , 80.2031   , 13.1719   , 410       , 12.75     , 12.75     , 1.57867   , 84        , 36.4922   , 0.24707   , 0         , 9.71235   , 29.25     , 8.20618   , 40.5167   , 8.20618   
  233.852, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.85328   , 13.3545   , 7.29371   , 4.86111   , 7.22223   , 1600      , 820       , 837.656   , 236.953   , 206.953   , 838.984   , 854.063   , 0.703127  , 0.859377  , 0.742189  , 1.01563   , 15.7031   , 78.9375   , 80.2031   , 13.1953   , 410       , 12.75     , 12.75     , 1.576     , 84        , 36.5781   , 0.247315  , 0         , 9.71235   , 29.25     , 8.34351   , 40.5747   , 8.34351   
  233.902, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.84412   , 13.3469   , 7.26319   , 4.88889   , 6.94445   , 1600      , 820       , 837.656   , 233.75    , 206.719   , 838.984   , 856.953   , 0.703127  , 0.859377  , 0.742189  , 1.01563   , 15.4219   , 79.0078   , 80.2734   , 13.1719   , 410       , 12.75     , 12.75     , 1.54934   , 84        , 36.6641   , 0.247132  , 0         , 9.71235   , 30        , 8.24586   , 40.5854   , 8.24586   
  233.952, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.83191   , 13.3392   , 7.24183   , 4.88889   , 6.94445   , 1600      , 820       , 837.656   , 232.344   , 206.172   , 837.734   , 854.922   , 0.742189  , 0.89844   , 0.703127  , 1.05469   , 15.3047   , 79.0547   , 80.3203   , 13.125    , 410       , 12.75     , 12.75     , 1.56534   , 84        , 36.6484   , 0.246399  , 0         , 9.71235   , 29.25     , 8.12836   , 40.6357   , 8.12684   
