TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , migs_w    , misol_w   , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdk_w    , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , vpsspls_w , wdkba     , wped_w    , zwout     , B_mibeg   , mibas_w   , mimax_w   , misolv_w  , B_mdein   , mizsolv_w , milsol_w  , milsolv_w , B_dash    , B_lsd     , B_dashv   , zwbas     
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , , , g/s       , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , -         , DK      , PED     , °KW       ,           ,           , , ,           , , , ,           ,           ,           , °KW       
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","","","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","","TorqueLimit","TorqueBeforeLimitation","","TorqueForTimingIntervention","","","","","",""
   23.800, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.28858   , 99.9985   , 8.28858   , 99.2188   , 0         , 5.38889   , 6.55556   , 760       , 840       , 847.891   , 406.172   , 331.25    , 847.656   , 1155.23   , 865.781   , 0.644533  , 1.28907   , 0.781252  , 1.17188   , 28.9453   , 72.1406   , 73.2891   , 21.9375   , 440       , 30.75     , 30.75     , 2.20534   , 93.75     , 0         , 0.390076  , 0.949982  , 0         , 0         , -5.25     , 0         , 11.998    , 24.9771   , 8.28858   , 0         , 8.38318   , 9.26514   , 9.26514   , 0         , 0         , 0         , 30        
   23.850, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.38318   , 99.9985   , 8.38318   , 99.2188   , 0         , 5.38889   , 6.52778   , 760       , 840       , 847.891   , 408.047   , 333.984   , 847.656   , 1155.31   , 865.859   , 0.664064  , 1.32813   , 0.761721  , 1.17188   , 29.0391   , 72.1406   , 73.2891   , 22.1016   , 440       , 30.75     , 30.75     , 2.20534   , 93.75     , 0         , 0.39386   , 0.949982  , 0         , 0         , -4.5      , 0         , 12.0331   , 24.9542   , 8.38318   , 0         , 8.49      , 9.35975   , 9.35975   , 0         , 0         , 0         , 30        
   23.900, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.32215   , 99.9985   , 8.32215   , 99.2188   , 0         , 5.38889   , 6.66667   , 760       , 840       , 847.891   , 410.938   , 332.5     , 847.656   , 1157.81   , 867.813   , 0.664064  , 1.32813   , 0.761721  , 1.17188   , 29.3672   , 72.1406   , 73.2891   , 22.0078   , 440       , 30.75     , 30.75     , 2.2       , 93.75     , 0         , 0.39209   , 0.949982  , 0         , 0         , -6        , 0         , 12.085    , 24.9664   , 8.32215   , 0         , 8.32825   , 9.29871   , 9.29871   , 0         , 0         , 0         , 30        
   23.950, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.3313    , 99.9985   , 8.3313    , 99.2188   , 0         , 5.41667   , 6.44445   , 760       , 840       , 847.891   , 411.875   , 332.578   , 847.656   , 1155.23   , 865.781   , 0.683596  , 1.32813   , 0.761721  , 1.13282   , 29.4375   , 72.1406   , 73.2891   , 22.0078   , 440       , 30.75     , 30.75     , 2.18667   , 93.75     , 0         , 0.390991  , 0.949982  , 0         , 0         , -5.25     , 0         , 12.1719   , 24.9634   , 8.3313    , 0         , 8.39844   , 9.30787   , 9.30787   , 0         , 0         , 0         , 30        
   24.000, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.35572   , 99.9985   , 8.35572   , 99.2188   , 0         , 5.41667   , 6.16667   , 800       , 840       , 847.891   , 408.203   , 333.203   , 847.656   , 1156.09   , 866.484   , 0.683596  , 1.32813   , 0.761721  , 1.13282   , 29.0859   , 72.1406   , 73.2891   , 22.0547   , 440       , 30.75     , 30.75     , 2.16267   , 93.75     , 0         , 0.39325   , 0.949982  , 0         , 0         , -5.25     , 0         , 12.117    , 24.9619   , 8.35572   , 0         , 8.35572   , 9.33228   , 9.33228   , 0         , 0         , 0         , 30        
   24.050, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.34656   , 99.9985   , 8.34656   , 99.2188   , 0         , 5.38889   , 6.08334   , 760       , 840       , 847.891   , 403.828   , 332.891   , 847.656   , 1156.64   , 866.875   , 0.683596  , 1.28907   , 0.781252  , 1.09375   , 28.6875   , 72.1406   , 73.2891   , 22.0313   , 440       , 30.75     , 30.75     , 2.144     , 93.75     , 0         , 0.391358  , 0.949982  , 0         , 0         , -4.5      , 0         , 11.9766   , 24.9634   , 8.34656   , 0         , 8.48389   , 9.32313   , 9.32313   , 0         , 0         , 0         , 30.75     
   24.100, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.35877   , 99.9985   , 8.35877   , 99.2188   , 0         , 5.38889   , 6.52778   , 760       , 840       , 847.891   , 405.938   , 333.281   , 847.656   , 1155.08   , 865.703   , 0.683596  , 1.28907   , 0.781252  , 1.09375   , 28.875    , 72.1406   , 73.2891   , 22.0781   , 440       , 30.75     , 30.75     , 2.17334   , 93.75     , 0         , 0.393067  , 0.949982  , 0         , 0         , -4.5      , 0         , 11.9248   , 24.9634   , 8.35877   , 0         , 8.5022    , 9.33533   , 9.33533   , 0         , 0         , 0         , 30        
   24.150, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.35267   , 99.9985   , 8.35267   , 99.2188   , 0         , 5.41667   , 6.80556   , 800       , 840       , 847.891   , 409.141   , 332.734   , 847.656   , 1157.27   , 867.266   , 0.703127  , 1.32813   , 0.800783  , 1.09375   , 29.1797   , 72.1406   , 73.2891   , 22.0313   , 440       , 30.75     , 30.75     , 2.17867   , 93.75     , 0         , 0.392395  , 0.949982  , 0         , 0         , -6        , 0         , 12.0483   , 24.9664   , 8.35267   , 0         , 8.17261   , 9.32923   , 9.32923   , 0         , 0         , 0         , 30        
   24.200, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.39844   , 99.9985   , 8.39844   , 99.2188   , 0         , 5.38889   , 6.75001   , 760       , 840       , 847.813   , 413.203   , 334.141   , 847.656   , 1157.81   , 867.813   , 0.703127  , 1.32813   , 0.800783  , 1.09375   , 29.5313   , 72.1406   , 73.2891   , 22.125    , 440       , 30.75     , 30.75     , 2.20534   , 93.75     , 0         , 0.394348  , 0.949982  , 0         , 0         , -5.25     , 0         , 12.1506   , 24.9542   , 8.39844   , 0         , 8.41981   , 9.37501   , 9.37501   , 0         , 0         , 0         , 29.25     
   24.250, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.30994   , 99.9985   , 8.30994   , 99.2188   , 0         , 5.38889   , 6.52778   , 800       , 840       , 847.813   , 413.281   , 331.875   , 847.656   , 1155.39   , 865.938   , 0.722658  , 1.32813   , 0.800783  , 1.05469   , 29.6016   , 72.1406   , 73.2891   , 21.9844   , 440       , 30.75     , 30.75     , 2.19467   , 93.75     , 0         , 0.390869  , 0.949982  , 0         , 0         , -6        , 0         , 12.2101   , 24.9741   , 8.30994   , 0         , 8.27027   , 9.28651   , 9.28651   , 0         , 0         , 0         , 30        
   24.300, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.36793   , 99.9985   , 8.36793   , 99.2188   , 0         , 5.38889   , 6.30556   , 760       , 840       , 847.813   , 411.563   , 333.359   , 847.656   , 1155.08   , 865.703   , 0.722658  , 1.32813   , 0.800783  , 1.05469   , 29.4141   , 72.1406   , 73.2891   , 22.0781   , 440       , 30.75     , 30.75     , 2.17867   , 93.75     , 0         , 0.393433  , 0.949982  , 0         , 0         , -5.25     , 0         , 12.2055   , 24.9619   , 8.36793   , 0         , 8.41981   , 9.34449   , 9.34449   , 0         , 0         , 0         , 30        
   24.350, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.35877   , 99.9985   , 8.35877   , 99.2188   , 0         , 5.41667   , 6.52778   , 800       , 840       , 847.813   , 411.328   , 333.047   , 847.656   , 1155.78   , 866.25    , 0.722658  , 1.36719   , 0.820315  , 1.01563   , 29.3906   , 72.1406   , 73.2891   , 22.0547   , 440       , 30.75     , 30.75     , 2.17867   , 93.75     , 0         , 0.391968  , 0.949982  , 0         , 0         , -6        , 0         , 12.1368   , 24.9634   , 8.35877   , 0         , 8.2367    , 9.33533   , 9.33533   , 0         , 0         , 0         , 30        
   24.400, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.3313    , 99.9985   , 8.3313    , 99.2188   , 0         , 5.38889   , 6.33334   , 760       , 840       , 847.813   , 410.781   , 332.266   , 847.656   , 1155.08   , 865.703   , 0.722658  , 1.36719   , 0.820315  , 1.01563   , 29.3672   , 72.1406   , 73.2891   , 22.0078   , 440       , 30.75     , 30.75     , 2.17867   , 93.75     , 0         , 0.391907  , 0.949982  , 0         , 0         , -6        , 0         , 12.1399   , 24.971    , 8.3313    , 0         , 8.36182   , 9.30787   , 9.30787   , 0         , 0         , 0         , 29.25     
   24.450, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.38624   , 99.9985   , 8.38624   , 99.2188   , 0         , 5.41667   , 6.41667   , 760       , 840       , 847.813   , 409.531   , 333.984   , 847.656   , 1155.78   , 866.25    , 0.722658  , 1.40625   , 0.800783  , 1.01563   , 29.2031   , 72.1406   , 73.2891   , 22.125    , 440       , 30.75     , 30.75     , 2.17067   , 93.75     , 0         , 0.392151  , 0.949982  , 0         , 0         , -4.5      , 0         , 12.0819   , 24.9588   , 8.38624   , 0         , 8.53882   , 9.3628    , 9.3628    , 0         , 0         , 0         , 29.25     
   24.500, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.37098   , 99.9985   , 8.37098   , 99.2188   , 0         , 5.38889   , 6.77778   , 800       , 840       , 847.813   , 411.719   , 333.281   , 847.656   , 1156.48   , 866.719   , 0.722658  , 1.40625   , 0.800783  , 1.01563   , 29.4141   , 72.1406   , 73.2891   , 22.0781   , 440       , 30.75     , 30.75     , 2.17867   , 93.75     , 0         , 0.393433  , 0.949982  , 0         , 0         , -6        , 0         , 12.1536   , 24.9634   , 8.37098   , 0         , 8.24891   , 9.34754   , 9.34754   , 0         , 0         , 0         , 29.25     
   24.550, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.31299   , 99.9985   , 8.31299   , 99.2188   , 0         , 5.38889   , 6.63889   , 760       , 840       , 847.813   , 413.75    , 331.875   , 847.656   , 1155.08   , 865.703   , 0.722658  , 1.40625   , 0.800783  , 1.05469   , 29.6484   , 72.1406   , 73.2891   , 21.9844   , 440       , 30.75     , 30.75     , 2.18667   , 93.75     , 0         , 0.389954  , 0.949982  , 0         , 0         , -6        , 0         , 12.2284   , 24.9741   , 8.31299   , 0         , 8.27942   , 9.28956   , 9.28956   , 0         , 0         , 0         , 29.25     
   24.600, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.38624   , 99.9985   , 8.38624   , 99.2188   , 0         , 5.41667   , 6.66667   , 800       , 840       , 847.813   , 414.531   , 333.75    , 847.656   , 1155.39   , 865.938   , 0.722658  , 1.40625   , 0.800783  , 1.05469   , 29.6719   , 72.1406   , 73.2891   , 22.1016   , 440       , 30.75     , 30.75     , 2.184     , 93.75     , 0         , 0.393921  , 0.949982  , 0         , 0         , -6        , 0         , 12.2223   , 24.9588   , 8.38624   , 0         , 8.3313    , 9.3628    , 9.3628    , 0         , 0         , 0         , 29.25     
   24.650, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.39844   , 99.9985   , 8.39844   , 99.2188   , 0         , 5.38889   , 6.36112   , 800       , 840       , 847.813   , 413.906   , 334.063   , 847.656   , 1157.81   , 867.813   , 0.722658  , 1.44532   , 0.781252  , 1.01563   , 29.6016   , 72.1406   , 73.2891   , 22.125    , 440       , 30.75     , 30.75     , 2.168     , 93.75     , 0         , 0.391419  , 0.949982  , 0         , 0         , -6.75     , 0         , 12.204    , 24.9558   , 8.39844   , 0         , 8.12989   , 9.37501   , 9.37501   , 0         , 0         , 0         , 29.25     
   24.700, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.30994   , 99.9985   , 8.30994   , 99.2188   , 0         , 5.38889   , 6.38889   , 760       , 840       , 847.813   , 411.953   , 332.188   , 847.656   , 1157.81   , 867.813   , 0.722658  , 1.44532   , 0.781252  , 1.01563   , 29.4844   , 72.1406   , 73.2891   , 22.0078   , 440       , 30.75     , 30.75     , 2.17067   , 93.75     , 0         , 0.391419  , 0.949982  , 0         , 0         , -5.25     , 0         , 12.1765   , 24.9741   , 8.30994   , 0         , 8.52967   , 9.28651   , 9.28651   , 0         , 0         , 0         , 29.25     
   24.750, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.42286   , 99.9985   , 8.42286   , 99.2188   , 0         , 5.41667   , 6.63889   , 760       , 840       , 847.813   , 414.453   , 335       , 847.656   , 1155.23   , 865.781   , 0.703127  , 1.40625   , 0.761721  , 1.01563   , 29.6484   , 72.1406   , 73.2891   , 22.1953   , 440       , 30.75     , 30.75     , 2.18134   , 93.75     , 0         , 0.393616  , 0.949982  , 0         , 0         , -5.25     , 0         , 12.2208   , 24.9542   , 8.42286   , 0         , 8.59681   , 9.39942   , 9.39942   , 0         , 0         , 0         , 29.25     
   24.800, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.40455   , 99.9985   , 8.40455   , 99.2188   , 0         , 5.41667   , 6.33334   , 800       , 840       , 847.813   , 413.594   , 334.063   , 847.656   , 1155.08   , 865.703   , 0.703127  , 1.40625   , 0.761721  , 1.01563   , 29.5781   , 72.1406   , 73.2891   , 22.125    , 440       , 30.75     , 30.75     , 2.15734   , 93.75     , 0         , 0.394287  , 0.949982  , 0         , 0         , -6        , 0         , 12.204    , 24.9588   , 8.40455   , 0         , 8.37403   , 9.38111   , 9.38111   , 0         , 0         , 0         , 29.25     
   24.850, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.32825   , 99.9985   , 8.32825   , 99.2188   , 0         , 5.38889   , 5.86112   , 760       , 840       , 847.813   , 407.109   , 332.344   , 847.656   , 1155.08   , 865.703   , 0.683596  , 1.40625   , 0.761721  , 0.976565  , 29.0391   , 72.1406   , 73.2891   , 22.0313   , 440       , 30.75     , 30.75     , 2.112     , 93.75     , 0         , 0.390747  , 0.949982  , 0         , 0         , -4.5      , 0         , 12.0346   , 24.9771   , 8.32825   , 0         , 8.59986   , 9.30482   , 9.30482   , 0         , 0         , 0         , 30        
   24.900, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.47474   , 99.9985   , 8.47474   , 99.2188   , 0         , 5.38889   , 6.02778   , 760       , 840       , 847.813   , 403.203   , 335.703   , 847.656   , 1155.08   , 865.703   , 0.683596  , 1.40625   , 0.761721  , 0.976565  , 28.5703   , 72.1406   , 73.2891   , 22.2422   , 440       , 30.75     , 30.75     , 2.10134   , 93.75     , 0         , 0.396241  , 0.949982  , 0         , 0         , -4.5      , 0         , 11.9537   , 24.9481   , 8.47474   , 0         , 8.61207   , 9.4513    , 9.4513    , 0         , 0         , 0         , 30.75     
   24.950, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.37403   , 99.9985   , 8.37403   , 99.2188   , 0         , 5.38889   , 5.88889   , 800       , 840       , 847.813   , 398.906   , 332.969   , 847.656   , 1155.08   , 865.703   , 0.683596  , 1.44532   , 0.742189  , 1.01563   , 28.2422   , 72.1406   , 73.2891   , 22.0781   , 440       , 30.75     , 30.75     , 2.07734   , 93.75     , 0         , 0.393006  , 0.949982  , 0         , 0         , -5.25     , 0         , 11.7691   , 24.9741   , 8.37403   , 0         , 8.30689   , 9.35059   , 9.35059   , 0         , 0         , 0         , 30.75     
   25.000, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.43506   , 99.9985   , 8.43506   , 99.2188   , 0         , 5.38889   , 6.36112   , 760       , 840       , 847.813   , 398.828   , 334.609   , 847.656   , 1155.31   , 865.859   , 0.683596  , 1.44532   , 0.742189  , 1.01563   , 28.2188   , 72.1406   , 73.2891   , 22.1953   , 440       , 30.75     , 30.75     , 2.12267   , 93.75     , 0         , 0.394898  , 0.949982  , 0         , 0         , -3.75     , 0         , 11.7447   , 24.9619   , 8.43506   , 0         , 8.5785    , 9.41163   , 9.41163   , 0         , 0         , 0         , 30.75     
   25.050, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.4961    , 99.9985   , 8.4961    , 99.2188   , 0         , 5.38889   , 6.25      , 760       , 840       , 847.813   , 400.859   , 336.172   , 847.656   , 1156.48   , 866.719   , 0.683596  , 1.40625   , 0.761721  , 1.01563   , 28.3594   , 72.1406   , 73.2891   , 22.2891   , 440       , 30.75     , 30.75     , 2.10934   , 93.75     , 0         , 0.394715  , 0.949982  , 0         , 0         , -3.75     , 0         , 11.8485   , 24.9512   , 8.4961    , 0         , 8.60291   , 9.47266   , 9.47266   , 0         , 0         , 0         , 30.75     
   25.100, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.45948   , 99.9985   , 8.45948   , 99.2188   , 0         , 5.38889   , 6.16667   , 760       , 840       , 847.813   , 400.156   , 335.078   , 847.656   , 1155.08   , 865.703   , 0.683596  , 1.40625   , 0.761721  , 1.01563   , 28.3125   , 72.1406   , 73.2891   , 22.2188   , 440       , 30.75     , 30.75     , 2.128     , 93.75     , 0         , 0.395447  , 0.949982  , 0         , 0         , -3.75     , 0         , 11.7798   , 24.9588   , 8.45948   , 0         , 8.58765   , 9.43604   , 9.43604   , 0         , 0         , 0         , 30.75     
   25.150, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.49      , 99.9985   , 8.49      , 99.2188   , 0         , 5.38889   , 6.25      , 760       , 840       , 847.813   , 400.938   , 335.938   , 847.656   , 1157.81   , 867.813   , 0.703127  , 1.40625   , 0.761721  , 0.976565  , 28.3828   , 72.1406   , 73.2891   , 22.2891   , 440       , 30.75     , 30.75     , 2.14134   , 93.75     , 0         , 0.394715  , 0.949982  , 0         , 0         , -3.75     , 0         , 11.7951   , 24.9542   , 8.49      , 0         , 8.71888   , 9.46656   , 9.46656   , 0         , 0         , 0         , 30        
