TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdk_w    , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , vpsspls_w , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , misolv_w  , mizsolv_w , milsol_w  , milsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , g/s       , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , -         , DK      , PED     , °KW       ,           , , , , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueBeforeLimitation","TorqueForTimingIntervention","",""
   64.800, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.17164   , 21.1533   , 19.4153   , 7.83334   , 11.1389   , 2080      , 820       , 831.875   , 238.906   , 209.375   , 831.563   , 997.891   , 848.516   , 0.800783  , 0.976565  , 0.722658  , 1.05469   , 17.8359   , 86.3203   , 91.9453   , 15.0469   , 285       , 17.25     , 17.25     , 1.66667   , 67.5      , 31.3594   , 0.251221  , 0.949982  , 1.96079   , 20.6836   , 43.5      , 8.39387   , 30.2628   , 7.17164   , 8.39234   , 7.17164   , 7.17164   
   64.850, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.18689   , 21.1456   , 19.4245   , 7.83334   , 10.9722   , 2080      , 820       , 831.875   , 239.766   , 209.688   , 831.563   , 997.891   , 848.516   , 0.761721  , 1.05469   , 0.742189  , 1.05469   , 17.9297   , 86.1328   , 91.7344   , 15.0703   , 285       , 17.25     , 17.25     , 1.664     , 67.5      , 31.3516   , 0.25232   , 0.949982  , 1.96079   , 20.6836   , 43.5      , 8.43964   , 30.3055   , 7.18689   , 8.43812   , 7.18689   , 7.18689   
   64.900, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.14417   , 21.138    , 19.3237   , 7.80556   , 11.2778   , 2120      , 820       , 831.875   , 241.563   , 208.906   , 831.563   , 997.891   , 848.516   , 0.761721  , 1.05469   , 0.742189  , 1.05469   , 18.0938   , 86.4141   , 92.0391   , 15        , 285       , 17.25     , 17.25     , 1.67734   , 67.5      , 31.4219   , 0.251465  , 0.949982  , 1.96079   , 20.6836   , 43.5      , 8.51594   , 30.2628   , 7.14417   , 8.51441   , 7.14417   , 7.14417   
   64.950, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.15027   , 21.1304   , 19.2993   , 7.83334   , 10.9167   , 2080      , 820       , 831.875   , 238.984   , 208.828   , 832.813   , 997.891   , 848.516   , 0.781252  , 1.01563   , 0.703127  , 1.05469   , 17.8594   , 86.5547   , 92.1797   , 15        , 285       , 17.25     , 17.25     , 1.66134   , 67.5      , 31.5234   , 0.250549  , 0.949982  , 1.96079   , 20.6836   , 43.5      , 8.4488    , 30.3498   , 7.15027   , 8.44727   , 7.15027   , 7.15027   
   65.000, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.24183   , 21.1228   , 19.5801   , 7.83334   , 10.8611   , 2040      , 820       , 831.875   , 239.766   , 210.781   , 832.813   , 997.891   , 848.516   , 0.781252  , 1.01563   , 0.703127  , 1.05469   , 17.9063   , 85.9219   , 91.5234   , 15.1641   , 285       , 17.25     , 17.25     , 1.66934   , 67.5      , 31.5469   , 0.252808  , 0.949982  , 1.96079   , 20.6836   , 37.5      , 8.43049   , 30.3589   , 7.24183   , 12.1918   , 7.24183   , 7.24183   
   65.050, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.22352   , 21.4646   , 19.6259   , 7.83334   , 10.7778   , 2080      , 820       , 831.875   , 238.906   , 210.703   , 831.563   , 997.891   , 848.516   , 0.781252  , 1.01563   , 0.683596  , 1.05469   , 17.8125   , 85.7109   , 91.2891   , 15.1406   , 285       , 17.25     , 17.25     , 1.664     , 67.5      , 31.4219   , 0.253906  , 0.949982  , 1.96079   , 20.6836   , 44.25     , 8.40455   , 30.1712   , 7.22352   , 8.40455   , 7.22352   , 7.22352   
   65.100, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.16858   , 21.4188   , 19.4733   , 7.83334   , 10.7778   , 2080      , 820       , 831.875   , 238.672   , 209.531   , 831.563   , 997.891   , 848.516   , 0.781252  , 1.01563   , 0.683596  , 1.05469   , 17.8125   , 86.0156   , 91.6172   , 15.0469   , 285       , 17.25     , 17.25     , 1.65067   , 67.5      , 31.3672   , 0.252625  , 0.949982  , 1.96079   , 20.6836   , 44.25     , 8.4137    , 30.1254   , 7.16858   , 8.4137    , 7.16858   , 7.16858   
   65.150, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.15027   , 21.3806   , 19.3573   , 7.83334   , 10.8333   , 2080      , 820       , 831.875   , 236.328   , 208.984   , 831.563   , 997.891   , 848.516   , 0.820315  , 0.937502  , 0.722658  , 1.13282   , 17.6016   , 86.25     , 91.875    , 15        , 285       , 17.25     , 17.25     , 1.64      , 67.5      , 31.4297   , 0.250977  , 0.949982  , 1.96079   , 20.6836   , 16.5      , 8.30994   , 30.2185   , 7.15027   , 6.74439   , 7.15027   , 7.15027   
   65.200, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.18384   , 21.3471   , 19.4367   , 7.83334   , 10.8056   , 2080      , 820       , 831.875   , 238.906   , 209.688   , 831.563   , 997.891   , 848.516   , 0.820315  , 0.937502  , 0.722658  , 1.13282   , 17.8359   , 86.1094   , 91.7109   , 15.0703   , 285       , 17.25     , 17.25     , 1.648     , 67.5      , 31.4844   , 0.252014  , 0.949982  , 1.96079   , 20.6836   , 44.25     , 8.43812   , 30.2857   , 7.18384   , 8.43812   , 7.18384   , 7.18384   
   65.250, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.14417   , 21.3165   , 19.3298   , 7.83334   , 10.6667   , 2080      , 820       , 831.875   , 237.5     , 208.906   , 831.563   , 997.891   , 848.516   , 0.820315  , 1.01563   , 0.722658  , 1.17188   , 17.6953   , 86.3906   , 92.0156   , 15        , 285       , 17.25     , 17.25     , 1.624     , 67.5      , 31.4922   , 0.251465  , 0.949982  , 1.96079   , 20.6836   , 44.25     , 8.38013   , 30.2597   , 7.14417   , 8.38013   , 7.14417   , 7.14417   
   65.300, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.15027   , 21.2921   , 19.2932   , 7.83334   , 10.3056   , 2120      , 820       , 831.875   , 233.125   , 208.75    , 831.563   , 997.891   , 848.516   , 0.820315  , 1.01563   , 0.722658  , 1.17188   , 17.2969   , 86.6016   , 92.2266   , 15        , 285       , 17.25     , 17.25     , 1.60267   , 67.5      , 31.5313   , 0.250549  , 0.949982  , 1.96079   , 20.6836   , 44.25     , 8.22602   , 30.3513   , 7.15027   , 8.22449   , 7.15027   , 7.15027   
   65.350, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.14722   , 21.2692   , 19.2383   , 7.83334   , 10.7778   , 2120      , 820       , 831.797   , 231.719   , 208.75    , 831.563   , 997.891   , 848.516   , 0.820315  , 1.05469   , 0.722658  , 1.17188   , 17.1797   , 86.625    , 92.2734   , 15        , 285       , 17.25     , 17.25     , 1.62667   , 67.5      , 31.6094   , 0.250672  , 0.949982  , 1.96079   , 20.6836   , 43.5      , 8.11768   , 30.4108   , 7.14722   , 8.11768   , 7.14722   , 7.14722   
   65.400, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.12891   , 21.2494   , 19.1742   , 7.91667   , 11.1945   , 2120      , 820       , 831.797   , 234.063   , 208.281   , 831.563   , 997.891   , 848.516   , 0.820315  , 1.05469   , 0.722658  , 1.17188   , 17.3906   , 86.8125   , 92.4609   , 14.9531   , 285       , 17.25     , 17.25     , 1.65334   , 67.5      , 31.7188   , 0.250366  , 0.949982  , 1.96079   , 20.6836   , 43.5      , 8.1894    , 30.4169   , 7.12891   , 8.18787   , 7.12891   , 7.12891   
   65.450, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.13196   , 21.2341   , 19.1498   , 7.83334   , 10.6111   , 2120      , 820       , 831.797   , 233.281   , 208.203   , 831.563   , 997.891   , 848.516   , 0.839846  , 1.05469   , 0.683596  , 1.09375   , 17.3203   , 86.8359   , 92.4844   , 14.9531   , 285       , 17.25     , 17.25     , 1.64      , 67.5      , 31.7969   , 0.250061  , 0.949982  , 1.96079   , 20.6836   , 43.5      , 8.21381   , 30.4795   , 7.13196   , 8.21229   , 7.13196   , 7.13196   
   65.500, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.12891   , 21.2189   , 19.1437   , 7.83334   , 10.7222   , 2120      , 820       , 831.797   , 232.5     , 208.203   , 831.563   , 997.891   , 848.516   , 0.839846  , 1.05469   , 0.683596  , 1.09375   , 17.25     , 86.8828   , 92.5313   , 14.9531   , 285       , 17.25     , 17.25     , 1.64      , 67.5      , 31.7891   , 0.25      , 0.949982  , 1.96079   , 20.6836   , 44.25     , 8.16956   , 30.484    , 7.12891   , 8.16956   , 7.12891   , 7.12891   
   65.550, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.25403   , 21.2036   , 19.5191   , 7.83334   , 11.1945   , 2080      , 820       , 831.797   , 234.766   , 211.016   , 831.563   , 997.891   , 848.516   , 0.878909  , 1.09375   , 0.683596  , 1.17188   , 17.4375   , 85.9219   , 91.5234   , 15.1875   , 285       , 17.25     , 17.25     , 1.672     , 67.5      , 31.7656   , 0.252625  , 0.949982  , 1.96079   , 20.6836   , 37.5      , 8.20923   , 30.4657   , 7.25403   , 12.9334   , 7.25403   , 7.25403   
   65.600, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.23267   , 21.4737   , 19.6442   , 7.83334   , 11        , 2080      , 820       , 831.797   , 240.469   , 210.859   , 831.563   , 997.891   , 848.516   , 0.878909  , 1.09375   , 0.683596  , 1.17188   , 17.9766   , 85.6172   , 91.1953   , 15.1641   , 285       , 17.25     , 17.25     , 1.68      , 67.5      , 31.7422   , 0.254517  , 0.949982  , 1.96079   , 20.6836   , 37.5      , 8.4488    , 30.1666   , 7.23267   , 10.4523   , 7.23267   , 7.23267   
   65.650, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.19605   , 21.4279   , 19.5831   , 7.83334   , 11.3611   , 2080      , 820       , 831.875   , 242.891   , 210.234   , 832.813   , 997.891   , 848.516   , 0.878909  , 1.09375   , 0.722658  , 1.13282   , 18.1875   , 85.8047   , 91.3828   , 15.0938   , 285       , 17.25     , 17.25     , 1.69067   , 67.5      , 31.6016   , 0.252869  , 0.949982  , 1.96079   , 20.6836   , 44.25     , 8.5434    , 30.0949   , 7.19605   , 8.54188   , 7.19605   , 7.19605   
   65.700, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.16553   , 21.3883   , 19.4428   , 7.83334   , 10.6945   , 2080      , 820       , 831.875   , 240.391   , 209.531   , 832.813   , 997.891   , 848.516   , 0.878909  , 1.09375   , 0.722658  , 1.13282   , 17.9766   , 86.0859   , 91.6875   , 15.0469   , 285       , 17.25     , 17.25     , 1.66934   , 67.5      , 31.5156   , 0.252014  , 0.949982  , 1.96079   , 20.6836   , 14.25     , 8.48389   , 30.1651   , 7.16553   , 6.45142   , 7.16553   , 7.16553   
   65.750, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.20215   , 21.3532   , 19.5068   , 7.83334   , 10.9722   , 2080      , 820       , 831.875   , 238.125   , 210.078   , 832.813   , 997.891   , 848.516   , 0.839846  , 1.05469   , 0.742189  , 1.09375   , 17.7656   , 85.8516   , 91.4297   , 15.0938   , 285       , 17.25     , 17.25     , 1.67467   , 67.5      , 31.4844   , 0.252136  , 0.949982  , 1.96079   , 20.6836   , 44.25     , 8.36487   , 30.2262   , 7.20215   , 8.36487   , 7.20215   , 7.20215   
   65.800, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.13501   , 21.3226   , 19.3298   , 7.83334   , 10.8056   , 2080      , 820       , 831.875   , 238.984   , 208.594   , 832.813   , 997.891   , 848.516   , 0.839846  , 1.05469   , 0.742189  , 1.09375   , 17.8594   , 86.4141   , 92.0391   , 14.9766   , 285       , 17.25     , 17.25     , 1.672     , 67.5      , 31.5781   , 0.250977  , 0.949982  , 1.96079   , 20.6836   , 17.25     , 8.44727   , 30.1865   , 7.13501   , 6.90918   , 7.13501   , 7.13501   
   65.850, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.11976   , 21.2967   , 19.2017   , 7.91667   , 10.8611   , 2120      , 820       , 831.875   , 237.5     , 208.203   , 831.563   , 998.203   , 848.75    , 0.820315  , 1.13282   , 0.703127  , 1.01563   , 17.7188   , 86.7188   , 92.3672   , 14.9531   , 285       , 17.25     , 17.25     , 1.66934   , 67.5      , 31.6641   , 0.250427  , 0.949982  , 1.96079   , 20.6836   , 10.5      , 8.3664    , 30.3498   , 7.11976   , 5.75562   , 7.11976   , 7.11976   
   65.900, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.12586   , 21.2738   , 19.162    , 7.91667   , 10.7778   , 2120      , 820       , 831.875   , 237.344   , 208.203   , 831.563   , 998.047   , 848.594   , 0.820315  , 1.13282   , 0.703127  , 1.01563   , 17.7188   , 86.6719   , 92.3203   , 14.9531   , 285       , 17.25     , 17.25     , 1.65067   , 67.5      , 31.6484   , 0.250611  , 0.949982  , 1.96079   , 20.6836   , 15        , 8.38776   , 30.4245   , 7.12586   , 6.46363   , 7.12586   , 7.12586   
   65.950, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.1167    , 21.2525   , 19.1345   , 7.83334   , 10.9445   , 2120      , 820       , 831.797   , 236.641   , 207.969   , 830.313   , 998.047   , 848.594   , 0.800783  , 1.21094   , 0.742189  , 1.09375   , 17.6484   , 86.9063   , 92.5547   , 14.9297   , 285       , 17.25     , 17.25     , 1.65067   , 67.5      , 31.6328   , 0.250305  , 0.949982  , 1.96079   , 20.6836   , 44.25     , 8.34962   , 30.4383   , 7.1167    , 8.34962   , 7.1167    , 7.1167    
   66.000, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.09534   , 21.2372   , 19.0247   , 7.83334   , 11.3611   , 2120      , 820       , 831.797   , 237.656   , 207.344   , 830.313   , 998.047   , 848.594   , 0.800783  , 1.21094   , 0.742189  , 1.09375   , 17.7422   , 87.2109   , 92.8828   , 14.8828   , 285       , 17.25     , 17.25     , 1.66134   , 67.5      , 31.6641   , 0.249451  , 0.949982  , 1.96079   , 20.6836   , 44.25     , 8.37861   , 30.5161   , 7.09534   , 8.37708   , 7.09534   , 7.09534   
   66.050, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.09534   , 21.2113   , 18.9942   , 7.83334   , 11.4445   , 2120      , 820       , 831.797   , 241.172   , 207.344   , 831.563   , 998.047   , 848.594   , 0.800783  , 1.21094   , 0.703127  , 1.13282   , 18.0938   , 87.2344   , 92.9063   , 14.8828   , 285       , 17.25     , 17.25     , 1.672     , 67.5      , 31.8203   , 0.249268  , 0.949982  , 1.96079   , 20.6836   , 44.25     , 8.54035   , 30.5954   , 7.09534   , 8.53882   , 7.09534   , 7.09534   
   66.100, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.18384   , 21.1991   , 19.2993   , 7.83334   , 10.4167   , 2080      , 820       , 831.797   , 237.5     , 209.297   , 831.563   , 998.047   , 848.594   , 0.800783  , 1.21094   , 0.703127  , 1.13282   , 17.7188   , 86.4844   , 92.1094   , 15.0469   , 285       , 17.25     , 17.25     , 1.62934   , 67.5      , 31.8906   , 0.250733  , 0.949982  , 1.96079   , 20.6836   , 37.5      , 8.42591   , 30.5741   , 7.18384   , 13.6444   , 7.18384   , 7.18384   
   66.150, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.2815    , 21.4844   , 19.6991   , 7.91667   , 10.5833   , 2040      , 820       , 831.797   , 235.078   , 211.953   , 831.563   , 998.047   , 848.594   , 0.800783  , 1.21094   , 0.683596  , 1.21094   , 17.4609   , 85.5469   , 91.125    , 15.2578   , 285       , 17.25     , 17.25     , 1.64267   , 67.5      , 31.7422   , 0.254883  , 0.949982  , 1.96079   , 20.6836   , 37.5      , 8.22297   , 30.3208   , 7.2815    , 13.1928   , 7.2815    , 7.2815    
   66.200, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.20521   , 21.4737   , 19.6167   , 7.83334   , 10.6111   , 2080      , 820       , 831.797   , 236.094   , 210.469   , 831.563   , 998.047   , 848.594   , 0.800783  , 1.21094   , 0.683596  , 1.21094   , 17.5547   , 85.6641   , 91.2422   , 15.1172   , 285       , 17.25     , 17.25     , 1.66134   , 67.5      , 31.5547   , 0.254212  , 0.949982  , 1.96079   , 20.6836   , 43.5      , 8.2718    , 30.072    , 7.20521   , 8.27027   , 7.20521   , 7.20521   
   66.250, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.15943   , 21.4279   , 19.4458   , 7.91667   , 11.3611   , 2080      , 820       , 831.797   , 240.078   , 209.531   , 831.563   , 998.047   , 848.594   , 0.800783  , 1.17188   , 0.664064  , 1.13282   , 17.9531   , 86.0859   , 91.6875   , 15.0469   , 285       , 17.25     , 17.25     , 1.688     , 67.5      , 31.5469   , 0.252136  , 0.949982  , 1.96079   , 20.6836   , 14.25     , 8.41523   , 30.1285   , 7.15943   , 6.38123   , 7.15943   , 7.15943   
   66.300, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.15943   , 21.3883   , 19.3939   , 7.91667   , 10.4167   , 2080      , 820       , 831.797   , 237.422   , 209.219   , 831.563   , 998.047   , 848.594   , 0.800783  , 1.17188   , 0.664064  , 1.13282   , 17.6953   , 86.2266   , 91.8281   , 15.0234   , 285       , 17.25     , 17.25     , 1.62934   , 67.5      , 31.6875   , 0.251892  , 0.949982  , 1.96079   , 20.6836   , 11.25     , 8.39692   , 30.2277   , 7.15943   , 5.896     , 7.15943   , 7.15943   
   66.350, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.17469   , 21.3532   , 19.397    , 7.83334   , 10.8333   , 2080      , 820       , 831.797   , 233.828   , 209.453   , 831.563   , 998.047   , 848.594   , 0.820315  , 1.09375   , 0.703127  , 1.05469   , 17.3438   , 86.2031   , 91.8047   , 15.0469   , 285       , 17.25     , 17.25     , 1.65067   , 67.5      , 31.6406   , 0.251221  , 0.949982  , 1.96079   , 20.6836   , 15.75     , 8.17261   , 30.278    , 7.17469   , 5.56336   , 7.17469   , 7.17469   
   66.400, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 6.97938   , 21.3226   , 18.747    , 7.83334   , 11.1945   , 2120      , 820       , 831.797   , 235.859   , 206.094   , 831.563   , 1000.47   , 850.703   , 0.820315  , 1.09375   , 0.703127  , 1.05469   , 17.5547   , 86.6016   , 92.2266   , 14.7422   , 285       , 17.25     , 17.25     , 1.648     , 67.5      , 31.5625   , 0.24762   , 0.949982  , 1.96079   , 20.3235   , 44.25     , 8.29163   , 30.2918   , 6.97938   , 8.29163   , 6.97938   , 6.97938   
   66.450, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.1106    , 21.2967   , 19.1406   , 7.83334   , 10.9722   , 2120      , 820       , 831.797   , 237.891   , 207.969   , 831.563   , 998.125   , 848.672   , 0.859377  , 1.01563   , 0.703127  , 1.05469   , 17.7656   , 86.9063   , 92.5547   , 14.9297   , 285       , 17.25     , 17.25     , 1.65067   , 67.5      , 31.6719   , 0.250366  , 0.949982  , 1.96079   , 20.6836   , 9         , 8.41523   , 30.4138   , 7.1106    , 5.47486   , 7.1106    , 7.1106    
   66.500, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 0         , 0         , 7.14417   , 21.2738   , 19.1956   , 7.83334   , 11        , 2120      , 820       , 831.797   , 239.063   , 208.438   , 831.563   , 998.047   , 848.594   , 0.859377  , 1.01563   , 0.703127  , 1.05469   , 17.8828   , 86.625    , 92.2734   , 14.9766   , 285       , 17.25     , 17.25     , 1.65334   , 67.5      , 31.7656   , 0.250549  , 0.949982  , 1.96079   , 20.6836   , 44.25     , 8.45338   , 30.4962   , 7.14417   , 8.45338   , 7.14417   , 7.14417   
