TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , miszul_w  , mrfa_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , mizsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , DK      , PED     , °KW       ,           , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueForTimingIntervention"
    1.900, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.69959   , 16.8152   , 12.1887   , 8.58334   , 2040      , 820       , 827.969   , 235.078   , 230.391   , 829.063   , 848.516   , 1.36719   , 1.79688   , 1.52344   , 1.95313   , 15        , 89.7656   , 91.1953   , 14.625    , 470       , 21        , 21        , 1.552     , 87.75     , 86.1719   , 1.17647   , 15.6466   , 33        , 8.47779   , 46.8933   , 8.47779   
    1.950, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.47071   , 16.6611   , 11.6913   , 9.41667   , 2080      , 820       , 828.047   , 234.844   , 226.719   , 829.063   , 848.516   , 1.40625   , 1.95313   , 1.52344   , 2.03126   , 14.9766   , 89.9063   , 91.3359   , 14.3203   , 470       , 21        , 21        , 1.59467   , 87.75     , 86.1016   , 1.17647   , 15.2865   , 33        , 8.38166   , 46.8933   , 8.38013   
    2.000, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.24793   , 16.4551   , 11.1969   , 8.44445   , 2080      , 820       , 828.047   , 232.188   , 222.891   , 829.063   , 846.406   , 1.40625   , 1.95313   , 1.52344   , 2.03126   , 14.7656   , 89.8359   , 91.2656   , 14.0156   , 470       , 21        , 21        , 1.56267   , 87.75     , 86.0781   , 1.17647   , 14.9279   , 33.75     , 8.30689   , 46.9925   , 8.30689   
    2.050, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.25403   , 16.2476   , 11.1755   , 8.75001   , 2080      , 820       , 828.047   , 230       , 223.203   , 829.063   , 848.438   , 1.48438   , 2.03126   , 1.52344   , 2.03126   , 14.5781   , 89.8594   , 91.2891   , 14.0391   , 470       , 21        , 21        , 1.55467   , 87.75     , 86.0625   , 0.784314  , 14.9279   , 33.75     , 8.19398   , 46.9483   , 8.19398   
    2.100, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.25709   , 16.0675   , 11.1908   , 8.05556   , 2080      , 820       , 828.047   , 228.203   , 223.203   , 829.063   , 847.422   , 1.48438   , 2.03126   , 1.52344   , 2.03126   , 14.4375   , 89.8828   , 91.3125   , 14.0391   , 470       , 21        , 21        , 1.52534   , 87.75     , 86.0781   , 0.784314  , 14.9279   , 33        , 8.17567   , 46.9467   , 8.17567   
    2.150, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.26624   , 15.9195   , 11.2122   , 7.97223   , 2080      , 820       , 828.047   , 223.438   , 223.203   , 829.063   , 848.359   , 1.44532   , 2.03126   , 1.52344   , 2.03126   , 14.0391   , 89.8125   , 91.2422   , 14.0391   , 470       , 21        , 21        , 1.51734   , 87.75     , 86.0781   , 0.784314  , 14.9279   , 33        , 7.92389   , 46.991    , 7.92237   
    2.200, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.28455   , 15.8035   , 11.2183   , 8.16667   , 2040      , 820       , 828.047   , 220.313   , 223.516   , 829.063   , 848.359   , 1.44532   , 2.03126   , 1.52344   , 2.03126   , 13.7813   , 89.7656   , 91.1953   , 14.0625   , 475       , 21        , 21        , 1.52      , 87.75     , 86.0781   , 0.784314  , 14.9279   , 33        , 7.73316   , 46.9422   , 7.73316   
    2.250, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.29676   , 15.7318   , 11.2457   , 8.00001   , 2040      , 820       , 828.125   , 220.156   , 223.828   , 829.063   , 847.969   , 1.44532   , 2.10938   , 1.52344   , 2.03126   , 13.7578   , 89.6484   , 91.0781   , 14.0859   , 475       , 21        , 21        , 1.51734   , 87.75     , 86.0469   , 0.784314  , 14.9279   , 33        , 7.73163   , 46.8872   , 7.73011   
    2.300, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.25709   , 15.6387   , 11.1878   , 8.6389    , 2080      , 820       , 828.125   , 220.859   , 223.281   , 829.063   , 848.516   , 1.44532   , 2.10938   , 1.52344   , 2.03126   , 13.8281   , 89.8828   , 91.3125   , 14.0391   , 475       , 21        , 21        , 1.54934   , 87.75     , 86.0313   , 0.784314  , 14.9279   , 33        , 7.69806   , 46.8476   , 7.69654   
    2.350, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.25709   , 15.538    , 11.2091   , 8.80556   , 2080      , 820       , 828.125   , 223.594   , 223.281   , 827.813   , 848.516   , 1.48438   , 1.95313   , 1.48438   , 2.10938   , 14.0391   , 89.8594   , 91.2891   , 14.0391   , 475       , 21        , 21        , 1.57334   , 87.75     , 86.0156   , 0.784314  , 14.9279   , 33        , 7.82929   , 46.991    , 7.82776   
    2.400, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.24183   , 15.4511   , 11.1542   , 9.11112   , 2080      , 820       , 828.125   , 229.375   , 222.734   , 827.813   , 847.969   , 1.48438   , 1.95313   , 1.48438   , 2.10938   , 14.5313   , 89.9766   , 91.4063   , 13.9922   , 470       , 21        , 21        , 1.59734   , 87.75     , 86.0156   , 0.784314  , 14.9279   , 33        , 8.11768   , 46.9529   , 8.11768   
    2.450, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.22352   , 15.3748   , 11.1328   , 8.66667   , 2080      , 820       , 828.125   , 230.078   , 222.344   , 829.063   , 848.516   , 1.44532   , 1.875     , 1.48438   , 2.03126   , 14.5781   , 90        , 91.4297   , 13.9688   , 470       , 21        , 21        , 1.58934   , 87.75     , 86.0391   , 0.784314  , 14.9279   , 33        , 8.21534   , 47.0551   , 8.21534   
    2.500, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.24488   , 15.3092   , 11.1542   , 8.41667   , 2080      , 820       , 828.125   , 228.906   , 222.656   , 829.063   , 847.891   , 1.44532   , 1.875     , 1.48438   , 2.03126   , 14.4844   , 90.0469   , 91.4766   , 13.9922   , 470       , 21        , 21        , 1.57334   , 87.75     , 86.0703   , 0.784314  , 14.9279   , 33        , 8.17719   , 47.0505   , 8.17567   
    2.550, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.25403   , 15.2619   , 11.1633   , 8.72223   , 2080      , 820       , 828.125   , 228.906   , 222.891   , 827.813   , 845.859   , 1.52344   , 1.875     , 1.40625   , 1.875     , 14.4844   , 90.0469   , 91.4766   , 14.0156   , 470       , 21        , 21        , 1.584     , 87.75     , 86.1094   , 0.784314  , 14.9279   , 33        , 8.11768   , 47.0505   , 8.11768   
    2.600, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.29676   , 15.2359   , 11.2427   , 8.27778   , 2040      , 820       , 828.125   , 225.313   , 223.75    , 827.813   , 845.625   , 1.52344   , 1.875     , 1.40625   , 1.875     , 14.2031   , 89.8359   , 91.2656   , 14.0859   , 470       , 21        , 21        , 1.56267   , 87.75     , 86.1641   , 0.784314  , 14.9279   , 32.25     , 7.96052   , 47.0459   , 7.95899   
    2.650, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.29371   , 15.2344   , 11.2549   , 8.1389    , 2040      , 820       , 828.125   , 225.391   , 223.828   , 829.063   , 846.484   , 1.52344   , 1.71875   , 1.40625   , 1.79688   , 14.2031   , 89.625    , 91.0547   , 14.0859   , 470       , 21        , 21        , 1.544     , 87.75     , 86.1094   , 0.784314  , 14.9279   , 32.25     , 8.01697   , 46.933    , 8.01697   
    2.700, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.28455   , 15.2344   , 11.2579   , 8.36112   , 2040      , 820       , 828.125   , 224.844   , 223.672   , 829.063   , 845.547   , 1.52344   , 1.71875   , 1.40625   , 1.79688   , 14.1563   , 89.625    , 91.0547   , 14.0625   , 470       , 21        , 21        , 1.56267   , 87.75     , 86.0234   , 0.784314  , 14.9279   , 32.25     , 7.92084   , 46.8354   , 7.91932   
    2.750, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.26624   , 15.2344   , 11.2244   , 8.41667   , 2040      , 820       , 828.125   , 224.297   , 223.359   , 827.813   , 845.547   , 1.60157   , 1.875     , 1.36719   , 1.79688   , 14.1094   , 89.6953   , 91.125    , 14.0391   , 470       , 21        , 21        , 1.576     , 87.75     , 85.9453   , 0.784314  , 14.9279   , 32.25     , 7.88575   , 46.8399   , 7.88575   
    2.800, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.26624   , 15.2145   , 11.2122   , 8.58334   , 2080      , 820       , 828.125   , 225       , 223.359   , 827.813   , 846.016   , 1.60157   , 1.875     , 1.36719   , 1.79688   , 14.1563   , 89.7891   , 91.2188   , 14.0391   , 470       , 21        , 21        , 1.58934   , 87.75     , 85.9063   , 0.784314  , 14.9279   , 33        , 7.90558   , 46.8888   , 7.90406   
    2.850, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.26014   , 15.1688   , 11.1908   , 8.6389    , 2080      , 820       , 828.125   , 223.359   , 223.359   , 827.813   , 848.203   , 1.64063   , 1.79688   , 1.36719   , 1.79688   , 14.0156   , 89.7891   , 91.2188   , 14.0391   , 470       , 21        , 21        , 1.56534   , 87.75     , 85.8984   , 0.784314  , 14.9279   , 33        , 7.84913   , 46.9437   , 7.84913   
    2.900, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.25403   , 15.1306   , 11.1816   , 8.55556   , 2080      , 820       , 828.125   , 225.469   , 223.281   , 827.813   , 846.094   , 1.64063   , 1.79688   , 1.36719   , 1.79688   , 14.2031   , 89.8594   , 91.2891   , 14.0391   , 470       , 21        , 21        , 1.584     , 87.75     , 85.9297   , 0.784314  , 14.9279   , 33        , 7.92695   , 46.9467   , 7.92542   
    2.950, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.24793   , 15.0971   , 11.1694   , 8.11112   , 2080      , 820       , 828.125   , 224.531   , 222.656   , 827.813   , 845.391   , 1.64063   , 1.79688   , 1.32813   , 1.64063   , 14.1328   , 89.9063   , 91.3359   , 13.9922   , 470       , 21        , 21        , 1.576     , 87.75     , 85.9531   , 0.784314  , 14.9279   , 33        , 7.96509   , 46.9483   , 7.96509   
    3.000, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.24793   , 15.0665   , 11.1481   , 8.86112   , 2080      , 820       , 828.125   , 224.609   , 222.656   , 827.813   , 845.234   , 1.64063   , 1.79688   , 1.32813   , 1.64063   , 14.1328   , 89.9297   , 91.3594   , 13.9922   , 470       , 21        , 21        , 1.608     , 87.75     , 85.9922   , 0.784314  , 14.9279   , 33.75     , 7.86896   , 46.9971   , 7.86744   
    3.050, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.29981   , 15.2344   , 11.2518   , 8.6389    , 2040      , 820       , 828.125   , 227.266   , 223.828   , 827.813   , 845.938   , 1.64063   , 1.79688   , 1.32813   , 1.71875   , 14.3438   , 90        , 91.4297   , 14.0859   , 470       , 21        , 21        , 1.59467   , 87.75     , 86.0313   , 0.784314  , 14.9279   , 32.25     , 8.03528   , 47.0017   , 8.03528   
    3.100, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.31202   , 15.2344   , 11.2732   , 7.8889    , 2040      , 820       , 828.125   , 223.047   , 224.141   , 827.813   , 846.719   , 1.64063   , 1.79688   , 1.32813   , 1.71875   , 14.0156   , 89.625    , 91.0547   , 14.1094   , 470       , 21        , 21        , 1.552     , 87.75     , 86.0703   , 0.784314  , 14.9279   , 32.25     , 7.92084   , 47.0337   , 7.91932   
    3.150, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.29371   , 15.2344   , 11.261    , 8.27778   , 2040      , 820       , 828.125   , 219.141   , 223.906   , 827.813   , 844.609   , 1.64063   , 1.64063   , 1.28907   , 1.79688   , 13.6875   , 89.625    , 91.0547   , 14.0859   , 470       , 21        , 21        , 1.58134   , 87.75     , 86.0078   , 0.784314  , 14.9279   , 32.25     , 7.61567   , 46.8354   , 7.61414   
    3.200, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.29371   , 15.2344   , 11.2732   , 8.44445   , 2040      , 820       , 828.125   , 224.922   , 223.906   , 827.813   , 846.406   , 1.64063   , 1.64063   , 1.28907   , 1.79688   , 14.1563   , 89.6016   , 91.0313   , 14.0859   , 470       , 21        , 21        , 1.58934   , 87.75     , 85.9219   , 0.784314  , 14.9279   , 32.25     , 7.95899   , 46.8308   , 7.95899   
    3.250, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.25098   , 15.2237   , 11.1939   , 9.30556   , 2080      , 820       , 828.047   , 226.875   , 223.047   , 827.813   , 846.484   , 1.60157   , 1.71875   , 1.36719   , 1.875     , 14.3203   , 89.5547   , 90.9844   , 14.0156   , 470       , 21        , 21        , 1.62134   , 87.75     , 85.8516   , 0.784314  , 14.9279   , 33        , 7.96357   , 46.8354   , 7.96204   
    3.300, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.22046   , 15.1779   , 11.1572   , 8.80556   , 2080      , 820       , 828.047   , 227.266   , 222.344   , 827.813   , 845.391   , 1.60157   , 1.71875   , 1.36719   , 1.875     , 14.3438   , 89.9297   , 91.3594   , 13.9688   , 470       , 21        , 21        , 1.61067   , 87.75     , 85.8359   , 0.784314  , 14.9279   , 33        , 8.02308   , 46.8018   , 8.02308   
    3.350, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.22962   , 15.1383   , 11.1359   , 8.25001   , 2080      , 820       , 828.047   , 229.453   , 222.422   , 827.813   , 844.453   , 1.60157   , 1.64063   , 1.44532   , 1.875     , 14.5313   , 90        , 91.4297   , 13.9688   , 470       , 21        , 21        , 1.608     , 87.75     , 85.8438   , 0.784314  , 14.9279   , 33        , 8.21534   , 47.0017   , 8.21534   
    3.400, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.26624   , 15.1032   , 11.1969   , 8.41667   , 2040      , 820       , 828.047   , 226.172   , 223.281   , 827.813   , 845       , 1.60157   , 1.64063   , 1.44532   , 1.875     , 14.2734   , 90.0703   , 91.5      , 14.0391   , 470       , 21        , 21        , 1.616     , 87.75     , 85.9297   , 0.784314  , 14.9279   , 33.75     , 8.00171   , 47.052    , 8.00171   
    3.450, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.36085   , 15.2344   , 11.3373   , 8.52778   , 2040      , 820       , 828.047   , 222.969   , 225       , 827.813   , 844.297   , 1.60157   , 1.79688   , 1.36719   , 1.79688   , 13.9922   , 89.7188   , 91.1484   , 14.1797   , 470       , 21        , 21        , 1.608     , 87.75     , 85.9609   , 0.784314  , 14.9279   , 32.25     , 7.80182   , 47.0887   , 7.8003    
    3.500, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.55311   , 15.625    , 11.8256   , 8.50001   , 2040      , 820       , 828.047   , 223.438   , 228.281   , 827.813   , 844.453   , 1.60157   , 1.79688   , 1.36719   , 1.79688   , 14.0156   , 89.3672   , 90.7969   , 14.4375   , 470       , 21        , 21        , 1.592     , 87.75     , 85.9844   , 0.784314  , 15.2865   , 32.25     , 7.83997   , 46.8735   , 7.83997   
    3.550, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.4524    , 15.6143   , 11.6852   , 8.83334   , 2080      , 820       , 828.047   , 229.688   , 226.641   , 827.813   , 844.453   , 1.52344   , 1.71875   , 1.32813   , 1.875     , 14.5313   , 89.4609   , 90.8906   , 14.2969   , 470       , 21        , 21        , 1.624     , 87.75     , 85.8672   , 0.784314  , 15.2865   , 33        , 8.11463   , 46.6843   , 8.11463   
    3.600, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.42493   , 15.5686   , 11.6242   , 8.16667   , 2080      , 820       , 828.047   , 223.672   , 225.547   , 827.813   , 847.734   , 1.52344   , 1.71875   , 1.32813   , 1.875     , 14.0625   , 89.9531   , 91.3828   , 14.2266   , 470       , 21        , 21        , 1.56534   , 87.75     , 85.7813   , 0.784314  , 15.2865   , 33        , 7.94678   , 46.7499   , 7.94678   
    3.650, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.44629   , 15.5289   , 11.6028   , 8.19445   , 2080      , 820       , 828.047   , 220.391   , 226.094   , 827.813   , 848.125   , 1.48438   , 1.64063   , 1.36719   , 1.875     , 13.8047   , 90.0938   , 91.5234   , 14.2734   , 470       , 21        , 21        , 1.56267   , 87.75     , 85.8125   , 0.784314  , 15.2865   , 33        , 7.77741   , 47.0032   , 7.77588   
    3.700, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.50123   , 15.625    , 11.7035   , 8.58334   , 2040      , 820       , 828.047   , 226.094   , 227.188   , 827.813   , 846.563   , 1.48438   , 1.64063   , 1.36719   , 1.875     , 14.2734   , 90.0938   , 91.5234   , 14.3672   , 470       , 21        , 21        , 1.59734   , 87.75     , 85.9297   , 0.784314  , 15.2865   , 33        , 7.96357   , 47.1054   , 7.96204   
    3.750, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.547     , 15.625    , 11.7859   , 8.94445   , 2040      , 820       , 828.047   , 231.875   , 227.969   , 829.063   , 844.375   , 1.48438   , 1.79688   , 1.44532   , 1.875     , 14.7188   , 89.4844   , 90.9141   , 14.4141   , 470       , 21        , 21        , 1.61867   , 87.75     , 86.0156   , 0.784314  , 15.2865   , 32.25     , 8.22297   , 47.0734   , 8.22144   
    3.800, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.48292   , 15.625    , 11.7462   , 9.02778   , 2040      , 820       , 828.047   , 238.125   , 227.109   , 829.063   , 847.5     , 1.48438   , 1.79688   , 1.44532   , 1.875     , 15.2344   , 89.5078   , 90.9375   , 14.3438   , 470       , 21        , 21        , 1.624     , 87.75     , 85.8984   , 0.784314  , 15.2865   , 32.25     , 8.60596   , 46.7347   , 8.60596   
    3.850, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.47071   , 15.625    , 11.7157   , 9.27779   , 2080      , 820       , 828.047   , 238.203   , 226.797   , 827.813   , 844.531   , 1.5625    , 1.875     , 1.36719   , 1.95313   , 15.2344   , 89.6953   , 91.125    , 14.3203   , 470       , 21        , 21        , 1.65867   , 87.75     , 85.8359   , 0.784314  , 15.2865   , 32.25     , 8.53425   , 46.7881   , 8.53272   
    3.900, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.45545   , 15.5777   , 11.6699   , 8.94445   , 2080      , 820       , 828.047   , 238.125   , 226.484   , 827.813   , 845.391   , 1.5625    , 1.875     , 1.36719   , 1.95313   , 15.2344   , 89.8125   , 91.2422   , 14.2969   , 470       , 21        , 21        , 1.632     , 87.75     , 85.7656   , 0.784314  , 15.2865   , 33.75     , 8.59223   , 46.8933   , 8.5907    
    3.950, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.43409   , 15.5365   , 11.615    , 8.47223   , 2080      , 820       , 828.047   , 234.609   , 225.781   , 827.813   , 844.844   , 1.5625    , 1.95313   , 1.40625   , 2.03126   , 14.9531   , 89.9531   , 91.3828   , 14.25     , 470       , 21        , 21        , 1.61067   , 87.75     , 85.8125   , 0.784314  , 15.2865   , 33        , 8.46406   , 46.9467   , 8.46253   
    4.000, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.52564   , 15.625    , 11.7767   , 9.30556   , 2040      , 820       , 828.047   , 235.156   , 227.5     , 827.813   , 844.297   , 1.5625    , 1.95313   , 1.40625   , 2.03126   , 15        , 89.9297   , 91.3594   , 14.3906   , 470       , 21        , 21        , 1.64      , 87.75     , 85.8672   , 0.784314  , 15.2865   , 32.25     , 8.37556   , 47.0017   , 8.37403   
    4.050, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.52564   , 15.625    , 11.7676   , 8.47223   , 2040      , 820       , 828.047   , 234.141   , 227.656   , 827.813   , 844.297   , 1.5625    , 1.875     , 1.48438   , 2.03126   , 14.9063   , 89.4844   , 90.9141   , 14.3906   , 470       , 21        , 21        , 1.61867   , 87.75     , 85.9141   , 0.784314  , 15.2865   , 32.25     , 8.41523   , 46.9757   , 8.4137    
    4.100, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.47681   , 15.625    , 11.731    , 9.11112   , 2040      , 820       , 828.047   , 233.516   , 226.875   , 827.813   , 844.297   , 1.5625    , 1.875     , 1.48438   , 2.03126   , 14.8594   , 89.6016   , 91.0313   , 14.3203   , 470       , 21        , 21        , 1.63734   , 87.75     , 85.8594   , 0.784314  , 15.2865   , 32.25     , 8.32215   , 46.7377   , 8.32215   
    4.150, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.4646    , 15.6143   , 11.6913   , 8.52778   , 2080      , 820       , 828.125   , 234.609   , 226.484   , 829.063   , 844.688   , 1.64063   , 1.875     , 1.48438   , 2.03126   , 14.9531   , 89.7656   , 91.1953   , 14.2969   , 470       , 21        , 21        , 1.61867   , 87.75     , 85.7891   , 0.784314  , 15.2865   , 33        , 8.43964   , 46.8399   , 8.43812   
    4.200, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.44324   , 15.5686   , 11.6242   , 7.91667   , 2080      , 820       , 828.125   , 224.922   , 225.859   , 829.063   , 846.797   , 1.64063   , 1.875     , 1.48438   , 2.03126   , 14.1563   , 89.8594   , 91.2891   , 14.25     , 470       , 21        , 21        , 1.536     , 87.75     , 85.7969   , 0.784314  , 15.2865   , 33.75     , 8.0246    , 46.8949   , 8.02308   
    4.250, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.47681   , 15.5289   , 11.6821   , 7.83334   , 2040      , 820       , 828.047   , 222.734   , 226.719   , 827.813   , 844.375   , 1.5625    , 1.875     , 1.5625    , 1.95313   , 13.9922   , 90        , 91.4297   , 14.3203   , 470       , 21        , 21        , 1.55467   , 87.75     , 85.8438   , 0.784314  , 15.2865   , 33        , 7.86744   , 46.9529   , 7.86744   
    4.300, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.55005   , 15.625    , 11.7828   , 8.36112   , 2040      , 820       , 828.047   , 221.563   , 227.891   , 827.813   , 844.531   , 1.5625    , 1.875     , 1.5625    , 1.95313   , 13.875    , 89.5547   , 90.9844   , 14.4141   , 470       , 21        , 21        , 1.57334   , 87.75     , 85.9219   , 0.784314  , 15.2865   , 32.25     , 7.74689   , 47.0353   , 7.74537   
    4.350, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.52259   , 15.625    , 11.7951   , 8.75001   , 2040      , 820       , 828.125   , 224.609   , 227.656   , 829.063   , 844.297   , 1.60157   , 1.95313   , 1.52344   , 2.03126   , 14.1328   , 89.4609   , 90.8906   , 14.3906   , 470       , 21        , 21        , 1.59467   , 87.75     , 85.8828   , 0.784314  , 15.2865   , 32.25     , 7.86133   , 46.7789   , 7.86133   
    4.400, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 7.67823   , 15.625    , 12.2772   , 9.25001   , 2040      , 820       , 828.125   , 231.172   , 230.859   , 829.063   , 844.297   , 1.60157   , 1.95313   , 1.52344   , 2.03126   , 14.6484   , 89.4844   , 90.9141   , 14.6484   , 470       , 21        , 21        , 1.61067   , 87.75     , 85.8281   , 0.784314  , 15.6466   , 32.25     , 8.22297   , 46.7316   , 8.22144   
