TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , miszul_w  , mrfa_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , mizsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , DK      , PED     , °KW       ,           , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueForTimingIntervention"
    2.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.78504   , 86.3145   , 0         , 10.5      , 1080      , 820       , 836.172   , 465.078   , 353.594   , 835.234   , 857.5     , 0.507814  , 0.644533  , 0.546876  , 0.742189  , 34.125    , 72.1406   , 73.2891   , 24.5859   , 225       , 16.5      , 16.5      , 2.35467   , 23.25     , 0         , 0.422852  , 2.35294   , 0         , -6.75     , 16.6382   , 35.4721   , 7.60193   
    2.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.86439   , 86.2183   , 0         , 10.5833   , 1040      , 820       , 836.172   , 462.891   , 355.703   , 835.234   , 859.766   , 0.507814  , 0.644533  , 0.546876  , 0.742189  , 33.9844   , 72.1406   , 73.2891   , 24.8203   , 225       , 16.5      , 16.5      , 2.35734   , 23.25     , 0         , 0.423401  , 2.35294   , 0         , -6        , 16.5344   , 35.4218   , 8.19703   
    2.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.92847   , 92.9688   , 0         , 10.6945   , 1040      , 820       , 836.172   , 462.266   , 358.203   , 836.484   , 859.453   , 0.507814  , 0.644533  , 0.566408  , 0.761721  , 33.8438   , 72.1406   , 73.2891   , 24.9609   , 225       , 16.5      , 16.5      , 2.38667   , 23.25     , 0         , 0.428345  , 2.35294   , 0         , -5.25     , 16.4749   , 35.373    , 8.46253   
    2.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.96204   , 92.9688   , 0         , 10.75     , 1040      , 820       , 836.172   , 463.75    , 361.484   , 836.484   , 857.578   , 0.507814  , 0.644533  , 0.566408  , 0.761721  , 33.9609   , 72.1406   , 73.2891   , 25.2188   , 220       , 16.5      , 16.5      , 2.39734   , 23.25     , 0         , 0.432679  , 2.35294   , 0         , -6        , 16.5299   , 35.405    , 8.36487   
    2.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 8.02918   , 92.9688   , 0         , 10.9167   , 1040      , 820       , 836.25    , 468.75    , 361.875   , 836.484   , 857.109   , 0.527345  , 0.664064  , 0.585939  , 0.781252  , 34.4063   , 72.1406   , 73.2891   , 25.2656   , 220       , 16.5      , 16.5      , 2.44267   , 23.25     , 0         , 0.432679  , 2.35294   , 0         , -6        , 16.7557   , 35.3897   , 8.49305   
    2.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 8.38013   , 93.2954   , 1.77002   , 10.6945   , 1080      , 820       , 836.25    , 465.703   , 368.516   , 836.484   , 859.766   , 0.527345  , 0.664064  , 0.585939  , 0.781252  , 34.125    , 72.1406   , 73.2891   , 25.8281   , 220       , 16.5      , 16.5      , 2.384     , 23.25     , 0         , 0.43512   , 2.35294   , 1.79751   , -5.25     , 16.6763   , 35.437    , 8.46253   
    2.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 9.0088    , 91.2034   , 4.07715   , 10.9167   , 1080      , 820       , 836.25    , 465.078   , 382.969   , 836.484   , 860.469   , 0.527345  , 0.683596  , 0.566408  , 0.800783  , 34.1484   , 72.1406   , 73.2891   , 27.1172   , 220       , 16.5      , 16.5      , 2.39467   , 23.25     , 0         , 0.453736  , 2.35294   , 3.7766    , -3.75     , 16.6336   , 35.4508   , 9.03016   
    2.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 9.16444   , 90.1368   , 5.0354    , 11.0556   , 1080      , 820       , 836.25    , 466.563   , 386.328   , 836.484   , 857.5     , 0.527345  , 0.683596  , 0.566408  , 0.800783  , 34.2656   , 72.1406   , 73.2891   , 27.4219   , 225       , 16.5      , 16.5      , 2.44267   , 23.25     , 0         , 0.459717  , 2.7451    , 4.4953    , -4.5      , 16.7328   , 35.4828   , 8.80128   
    2.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 9.31397   , 88.8505   , 6.36292   , 11.7222   , 1080      , 820       , 836.25    , 470.625   , 388.828   , 836.484   , 857.5     , 0.507814  , 0.664064  , 0.566408  , 0.820315  , 34.6641   , 72.1406   , 73.2891   , 27.6797   , 225       , 16.5      , 16.5      , 2.58134   , 23.25     , 0         , 0.462036  , 3.13726   , 5.57411   , -3.75     , 16.9296   , 35.5469   , 9.21021   
    2.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 9.47571   , 80.5558   , 7.6233    , 12.25     , 1120      , 820       , 836.25    , 476.719   , 390.938   , 836.484   , 857.109   , 0.507814  , 0.664064  , 0.566408  , 0.820315  , 35.2734   , 72.1406   , 73.2891   , 27.9375   , 225       , 16.5      , 16.5      , 2.60267   , 23.25     , 0         , 0.465515  , 3.52941   , 6.65445   , -3        , 17.1295   , 35.6079   , 9.47571   
    2.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 9.57337   , 79.5762   , 8.4961    , 12.6111   , 1120      , 820       , 836.25    , 482.109   , 391.484   , 836.484   , 857.344   , 0.527345  , 0.644533  , 0.566408  , 0.800783  , 35.8594   , 72.1406   , 73.2891   , 28.1016   , 225       , 16.5      , 16.5      , 2.71734   , 24        , 0         , 0.471131  , 3.52941   , 7.37315   , -3        , 17.5583   , 35.6079   , 9.67103   
    2.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 9.77784   , 71.0099   , 9.59168   , 12.5833   , 1160      , 820       , 836.25    , 487.109   , 394.688   , 836.484   , 857.109   , 0.527345  , 0.644533  , 0.566408  , 0.800783  , 36.3984   , 72.1406   , 73.2891   , 28.4766   , 230       , 16.5      , 16.5      , 2.66667   , 24        , 0         , 0.473877  , 3.52941   , 8.09337   , -3        , 17.8482   , 35.6903   , 9.82667   
    2.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 9.75648   , 62.1521   , 10.4553   , 12.3611   , 1200      , 820       , 836.25    , 485       , 392.109   , 836.484   , 857.109   , 0.546876  , 0.664064  , 0.546876  , 0.781252  , 36.3281   , 72.1406   , 73.2891   , 28.3594   , 230       , 16.5      , 16.5      , 2.53867   , 24        , 0         , 0.466919  , 3.92157   , 8.81207   , -3.75     , 17.8269   , 35.7682   , 9.68934   
    2.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 9.95179   , 69.3924   , 11.4349   , 13.2778   , 1160      , 820       , 836.25    , 488.906   , 396.016   , 836.484   , 860.313   , 0.546876  , 0.664064  , 0.546876  , 0.781252  , 36.7734   , 72.1406   , 73.2891   , 28.8047   , 230       , 16.5      , 16.5      , 2.728     , 24        , 0         , 0.471558  , 3.92157   , 9.17218   , -3.75     , 18.0435   , 35.8795   , 9.89991   
    2.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 10.1898   , 61.1084   , 12.3871   , 13.3056   , 1200      , 820       , 836.25    , 491.563   , 401.406   , 836.484   , 858.672   , 0.566408  , 0.644533  , 0.527345  , 0.761721  , 36.9609   , 72.1406   , 73.2891   , 29.2266   , 230       , 16.5      , 16.5      , 2.70134   , 24        , 0         , 0.483643  , 3.92157   , 9.89088   , -3        , 18.1503   , 35.8322   , 10.2997   
    2.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 10.3211   , 60.289    , 13.2935   , 13.3611   , 1200      , 820       , 836.25    , 492.344   , 402.734   , 836.484   , 860.156   , 0.566408  , 0.644533  , 0.527345  , 0.761721  , 37.1484   , 72.1406   , 73.2891   , 29.4609   , 230       , 16.5      , 16.5      , 2.70934   , 24        , 0         , 0.483521  , 3.92157   , 10.6111   , -3        , 18.2572   , 35.9146   , 10.3821   
    2.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 10.379    , 52.06     , 13.794    , 13.3611   , 1240      , 820       , 836.25    , 491.875   , 402.891   , 836.484   , 857.734   , 0.585939  , 0.664064  , 0.507814  , 0.781252  , 37.1953   , 72.1406   , 73.2891   , 29.5547   , 230       , 16.5      , 16.5      , 2.6       , 24        , 0         , 0.482422  , 4.31373   , 10.9712   , -2.25     , 18.309    , 35.994    , 10.379    
    3.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 10.6049   , 51.68     , 14.7095   , 13.8333   , 1280      , 820       , 836.25    , 491.016   , 407.656   , 836.484   , 858.672   , 0.585939  , 0.664064  , 0.507814  , 0.781252  , 37.1719   , 72.1406   , 73.2891   , 30        , 230       , 16.5      , 16.5      , 2.56      , 24        , 0         , 0.483887  , 4.31373   , 11.6899   , -1.5      , 18.335    , 36.0321   , 10.6049   
    3.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 10.4523   , 50.9613   , 14.9017   , 13.6389   , 1280      , 820       , 836.25    , 488.906   , 400.938   , 836.484   , 857.422   , 0.566408  , 0.683596  , 0.527345  , 0.800783  , 37.1719   , 72.75     , 73.9219   , 29.6016   , 230       , 16.5      , 16.5      , 2.55734   , 24        , 0         , 0.479431  , 4.31373   , 12.05     , -2.25     , 18.4143   , 36.1466   , 10.4523   
    3.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 10.5652   , 50.3769   , 15.2771   , 14.5      , 1280      , 820       , 836.25    , 491.875   , 402.656   , 836.484   , 859.219   , 0.566408  , 0.683596  , 0.527345  , 0.800783  , 37.4766   , 73.0547   , 74.2266   , 29.7891   , 235       , 16.5      , 16.5      , 2.66134   , 24        , 0         , 0.477295  , 4.70588   , 12.4101   , -2.25     , 18.5288   , 36.4807   , 10.4096   
    3.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 10.6934   , 49.9207   , 15.8905   , 14.1945   , 1280      , 820       , 836.25    , 487.891   , 404.844   , 836.484   , 860.234   , 0.585939  , 0.703127  , 0.546876  , 0.781252  , 37.1719   , 73.4297   , 74.6016   , 30.0234   , 235       , 16.5      , 16.5      , 2.56534   , 24        , 0         , 0.478577  , 4.70588   , 12.7687   , -1.5      , 18.4006   , 36.6638   , 10.6934   
    3.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 10.8948   , 49.376    , 16.4154   , 14.4722   , 1320      , 820       , 836.25    , 488.516   , 409.297   , 836.484   , 860       , 0.585939  , 0.703127  , 0.546876  , 0.781252  , 37.2422   , 73.5234   , 74.6953   , 30.4219   , 235       , 16.5      , 16.5      , 2.57334   , 24        , 0         , 0.489441  , 4.70588   , 13.1288   , -0.75     , 18.4128   , 36.8653   , 10.8948   
    3.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 11.2      , 48.7351   , 17.7826   , 14.5278   , 1320      , 820       , 836.25    , 488.438   , 415.859   , 836.484   , 861.25    , 0.585939  , 0.683596  , 0.546876  , 0.761721  , 37.2656   , 73.8281   , 75        , 31.0313   , 235       , 16.5      , 16.5      , 2.576     , 24        , 0         , 0.497254  , 4.70588   , 13.8491   , 0         , 18.4616   , 36.9553   , 11.2061   
    3.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 11.087    , 48.1842   , 17.7826   , 15.0278   , 1360      , 820       , 836.25    , 490.703   , 411.484   , 836.484   , 859.219   , 0.585939  , 0.683596  , 0.546876  , 0.761721  , 37.5234   , 74.1797   , 75.375    , 30.7031   , 235       , 16.5      , 16.5      , 2.62934   , 24        , 0         , 0.493592  , 5.09804   , 14.2077   , -0.75     , 18.5471   , 37.1094   , 11.087    
    3.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 11.2183   , 47.6715   , 18.0054   , 14.8056   , 1320      , 820       , 836.25    , 489.297   , 414.531   , 835.234   , 861.094   , 0.60547   , 0.722658  , 0.527345  , 0.742189  , 37.4531   , 74.4844   , 75.6797   , 31.0078   , 235       , 16.5      , 16.5      , 2.59467   , 24        , 0         , 0.494629  , 5.09804   , 14.2077   , -0.75     , 18.5791   , 37.3825   , 11.2183   
    3.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 11.3373   , 47.3328   , 18.4509   , 14.5833   , 1360      , 820       , 836.25    , 489.375   , 416.719   , 835.234   , 860.234   , 0.60547   , 0.722658  , 0.527345  , 0.742189  , 37.4531   , 74.4609   , 75.6563   , 31.1953   , 235       , 16.5      , 16.5      , 2.60267   , 24        , 0         , 0.499207  , 5.09804   , 14.5678   , 0         , 18.6402   , 37.4985   , 11.3373   
    3.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 11.5082   , 46.8033   , 19.0827   , 15.25     , 1360      , 820       , 836.25    , 491.953   , 420.703   , 836.484   , 861.172   , 0.625002  , 0.703127  , 0.566408  , 0.761721  , 37.6875   , 74.5078   , 75.7031   , 31.5469   , 235       , 16.5      , 16.5      , 2.59734   , 24        , 0         , 0.503724  , 5.4902    , 14.9279   , 0         , 18.689    , 37.526    , 11.5082   
    3.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 11.4594   , 46.3547   , 19.1864   , 15.1945   , 1360      , 820       , 836.25    , 493.203   , 418.516   , 836.484   , 861.328   , 0.625002  , 0.703127  , 0.566408  , 0.761721  , 37.8047   , 74.8594   , 76.0547   , 31.3828   , 240       , 16.5      , 16.5      , 2.60267   , 24        , 0         , 0.501648  , 5.4902    , 15.2865   , 0.75      , 18.7653   , 37.5611   , 11.5082   
    3.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 11.3464   , 45.7917   , 18.9148   , 16.0278   , 1400      , 820       , 836.25    , 496.719   , 414.609   , 836.484   , 861.328   , 0.60547   , 0.722658  , 0.585939  , 0.781252  , 38.1797   , 75.0938   , 76.2891   , 31.1016   , 240       , 16.5      , 16.5      , 2.75734   , 24        , 0         , 0.497742  , 5.4902    , 15.2865   , 0         , 18.9163   , 37.8083   , 11.3464   
    3.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 11.4044   , 45.0959   , 19.1651   , 15.2778   , 1400      , 820       , 836.25    , 494.375   , 414.375   , 836.484   , 860.234   , 0.60547   , 0.722658  , 0.585939  , 0.781252  , 38.0625   , 75.7266   , 76.9453   , 31.1719   , 240       , 16.5      , 16.5      , 2.616     , 24        , 0         , 0.496765  , 5.4902    , 15.6466   , 0         , 19.0292   , 38.0051   , 11.4044   
    3.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 10.9985   , 44.2902   , 18.1244   , 16.3611   , 1440      , 820       , 836.25    , 493.047   , 403.203   , 836.484   , 861.328   , 0.625002  , 0.742189  , 0.60547   , 0.820315  , 37.9922   , 76.125    , 77.3438   , 30.2578   , 240       , 15.75     , 15.75     , 2.61067   , 24        , 0         , 0.484619  , 5.4902    , 15.6466   , 0         , 18.9942   , 38.4323   , 11.0901   
    3.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 11.0413   , 43.3762   , 18.2861   , 16.6389   , 1480      , 820       , 836.25    , 494.063   , 402.188   , 836.484   , 861.328   , 0.625002  , 0.742189  , 0.60547   , 0.820315  , 38.1797   , 76.875    , 78.0938   , 30.2813   , 245       , 15.75     , 15.75     , 2.61867   , 24        , 0         , 0.480896  , 5.4902    , 16.0067   , -0.75     , 19.1086   , 38.7284   , 11.0413   
    3.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 11.087    , 42.3004   , 18.2922   , 16.3333   , 1480      , 820       , 836.25    , 492.031   , 402.578   , 836.484   , 861.328   , 0.60547   , 0.761721  , 0.625002  , 0.839846  , 38.0859   , 77.3203   , 78.5625   , 30.375    , 245       , 15.75     , 15.75     , 2.55467   , 24        , 0         , 0.478455  , 5.4902    , 16.0067   , -0.75     , 19.0659   , 39.1983   , 11.087    
    3.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 10.8551   , 41.3651   , 17.8864   , 16.25     , 1480      , 820       , 836.25    , 486.25    , 396.484   , 836.484   , 861.641   , 0.60547   , 0.761721  , 0.625002  , 0.839846  , 37.5703   , 77.2031   , 78.4453   , 29.8359   , 245       , 15.75     , 15.75     , 2.53334   , 24        , 0         , 0.474121  , 5.4902    , 16.0067   , -0.75     , 18.8233   , 39.4089   , 10.8551   
    3.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 11.0931   , 40.5945   , 18.5791   , 16.8611   , 1480      , 820       , 836.25    , 486.016   , 401.875   , 836.484   , 861.953   , 0.644533  , 0.761721  , 0.644533  , 0.839846  , 37.5938   , 77.5313   , 78.7734   , 30.3516   , 245       , 15.75     , 15.75     , 2.56534   , 24        , 0         , 0.479309  , 5.4902    , 16.3668   , 0         , 18.8172   , 39.4242   , 11.0657   
    3.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 11.2671   , 39.9353   , 18.515    , 17.1389   , 1480      , 820       , 836.25    , 490.938   , 405.469   , 836.484   , 861.953   , 0.644533  , 0.761721  , 0.644533  , 0.839846  , 38.0391   , 77.6484   , 78.8906   , 30.6797   , 245       , 15.75     , 15.75     , 2.66934   , 24        , 0         , 0.484864  , 5.4902    , 16.3668   , 0         , 18.956    , 39.6088   , 11.2671   
    3.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 11.8836   , 39.3631   , 19.0003   , 17.1945   , 1480      , 820       , 836.25    , 496.797   , 421.25    , 836.484   , 864.297   , 0.664064  , 0.781252  , 0.683596  , 0.859377  , 38.4844   , 77.2031   , 78.4453   , 31.9688   , 245       , 15.75     , 15.75     , 2.67734   , 24        , 0         , 0.501099  , 5.88235   , 16.3668   , 0.75      , 19.1956   , 39.6256   , 11.8836   
    4.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 12.0667   , 38.942    , 19.1773   , 17.4722   , 1440      , 820       , 836.25    , 502.891   , 425.859   , 836.484   , 864.766   , 0.664064  , 0.781252  , 0.683596  , 0.859377  , 39        , 77.2031   , 78.4453   , 32.3672   , 245       , 15.75     , 15.75     , 2.86134   , 24        , 0         , 0.506897  , 5.88235   , 16.3668   , 0.75      , 19.4107   , 39.3662   , 12.0667   
    4.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 12.2498   , 38.6368   , 19.1101   , 17.0556   , 1480      , 820       , 836.25    , 507.344   , 430.547   , 836.484   , 862.188   , 0.683596  , 0.800783  , 0.703127  , 0.89844   , 39.3516   , 76.9453   , 78.1641   , 32.7422   , 245       , 15.75     , 15.75     , 2.81867   , 24        , 0         , 0.511292  , 5.88235   , 16.3668   , 0.75      , 19.6839   , 39.3128   , 12.1338   
    4.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 12.3139   , 38.234    , 19.0643   , 17        , 1480      , 820       , 836.25    , 508.594   , 431.875   , 836.484   , 865.547   , 0.683596  , 0.800783  , 0.703127  , 0.89844   , 39.4688   , 77.0625   , 78.2813   , 32.8594   , 250       , 15.75     , 15.75     , 2.73334   , 24        , 0         , 0.516419  , 5.88235   , 16.3668   , 0.75      , 19.7312   , 39.1907   , 12.3139   
    4.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 12.1918   , 37.8861   , 18.5089   , 17.3056   , 1480      , 820       , 836.25    , 506.484   , 427.5     , 836.484   , 865.625   , 0.683596  , 0.820315  , 0.722658  , 0.878909  , 39.3281   , 77.3672   , 78.6094   , 32.5313   , 250       , 15.75     , 15.75     , 2.67734   , 24        , 0         , 0.513428  , 5.88235   , 16.3668   , 0.75      , 19.6747   , 39.27     , 12.1918   
    4.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 12.1948   , 37.497    , 18.3014   , 17.1111   , 1520      , 820       , 836.25    , 505       , 426.484   , 836.484   , 864.531   , 0.683596  , 0.820315  , 0.722658  , 0.878909  , 39.2578   , 77.7188   , 78.9609   , 32.5078   , 250       , 15.75     , 15.75     , 2.66934   , 24        , 0         , 0.510254  , 6.27451   , 16.3668   , 1.5       , 19.7434   , 39.5371   , 12.1948   
    4.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 12.204    , 37.0392   , 18.1305   , 18.2778   , 1520      , 820       , 836.25    , 510.859   , 426.094   , 836.484   , 865.625   , 0.722658  , 0.820315  , 0.742189  , 0.859377  , 39.7734   , 77.9063   , 79.1484   , 32.4844   , 250       , 15.75     , 15.75     , 2.784     , 24        , 0         , 0.511475  , 6.27451   , 16.3668   , 1.5       , 19.9005   , 39.7827   , 12.204    
    4.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 12.2223   , 36.641    , 18.1366   , 17.9445   , 1520      , 820       , 836.25    , 512.266   , 426.328   , 836.484   , 865.625   , 0.722658  , 0.820315  , 0.742189  , 0.859377  , 39.9141   , 78.2109   , 79.4531   , 32.5078   , 255       , 15.75     , 15.75     , 2.74934   , 24        , 0         , 0.510437  , 6.27451   , 16.3668   , 1.5       , 20.0348   , 39.9308   , 12.2406   
